timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ADAUSDT,60,63.954280155642024,0.36666666666666664,-0.22523280833215048,-13.513968499929028,,,0.681511208840453,1.314434870988303,-1.116619359517676
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,81,86.82391782831988,0.4444444444444444,-0.05642302728858623,-4.570265210375485,,,0.9094305690438678,1.2747552553129435,-1.12136565336981
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BNBUSDT,77,79.78510638297873,0.4675324675324675,-0.09198068869367709,-7.082513029413136,,,0.8615301876501976,1.2240531539608765,-1.2475225993171875
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BTCUSDT,106,107.65797705943692,0.3867924528301887,-0.27625410766809383,-29.282935412817945,,,0.6260200107933357,1.195557873334768,-1.2046278187622066
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ETHUSDT,108,111.26195792690093,0.4074074074074074,-0.1609715747425499,-17.384930072195388,,,0.7603934325584221,1.2538913642643488,-1.1336898453097928
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LINKUSDT,74,79.27214957839423,0.3918918918918919,-0.1853835983460028,-13.718386277604207,,,0.7304078530563274,1.281631656792238,-1.1307934294350912
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LTCUSDT,75,76.57232704402516,0.36,-0.23303475272850518,-17.47760645463789,,,0.6760382661818539,1.3508146328988113,-1.1239500321438707
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,SOLUSDT,78,80.73538788522848,0.3974358974358974,-0.15485839966383283,-12.07895517377896,,,0.7691759826017237,1.2984116252097333,-1.1133982033038445
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,XRPUSDT,69,71.26829268292683,0.43478260869565216,-0.08541191631139844,-5.893422225486493,,,0.8700080557649287,1.3147801433308575,-1.162482731420826
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,ADAUSDT,58,61.822470817120625,0.3793103448275862,-0.19286587966780647,-11.186221020732775,,,0.7212649322649389,1.3157213492400262,-1.1147802973337042
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,76,81.46441672780631,0.4605263157894737,-0.019476355577545217,-1.4802030238934365,,,0.9678220243357207,1.2720085332888977,-1.1219634558293867
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,BNBUSDT,71,73.56808510638298,0.4507042253521127,-0.1353878335842213,-9.612536184479712,,,0.8024635575309763,1.2202985635015227,-1.2477459029879086
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,BTCUSDT,100,101.56412930135558,0.4,-0.2486104638046791,-24.86104638046791,,,0.6577789574587861,1.1946279696922277,-1.2107694194692837
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,ETHUSDT,95,97.8693148431073,0.42105263157894735,-0.1284790120515575,-12.205506144897964,,,0.8029706614983337,1.2435538049334482,-1.1263210607679255
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,LINKUSDT,65,69.63094219723817,0.4307692307692308,-0.08978887522938778,-5.836276889910206,,,0.8601007091078512,1.2814794586341272,-1.127505452207183
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,LTCUSDT,71,72.48846960167715,0.36619718309859156,-0.21521236338313238,-15.280077800202399,,,0.6968171465745753,1.3507233584614442,-1.1199752248933321
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,SOLUSDT,74,76.5951115834219,0.43243243243243246,-0.06668564887325303,-4.934738016620724,,,0.8940441423400646,1.3012121613601761,-1.108893504289199
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,XRPUSDT,64,68.60161408657373,0.453125,-0.03987366099417415,-2.5519143036271457,,,0.9371782437976987,1.3127445177201225,-1.1606144376431626
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,ADAUSDT,155,158.8414776712649,0.4129032258064516,-0.10280213211813044,-15.934330478310219,,,0.836537280185399,1.2741496095236773,-1.0712077526134678
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,157,159.25271927794492,0.40764331210191085,-0.13552239152233386,-21.277015469006418,,,0.7893957766294913,1.2461159581785066,-1.086327277337966
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,BNBUSDT,183,187.4477681701332,0.3770491803278688,-0.28417346697536533,-52.00374445649186,,,0.6142391301295775,1.2000651726557356,-1.1825284330678736
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,BTCUSDT,211,214.3003128258603,0.3696682464454976,-0.3450916141040639,-72.81433057595748,,,0.5509339363957323,1.1452796581767897,-1.219143939201106
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,ETHUSDT,207,211.31501106323515,0.45410628019323673,-0.05269861224356626,-10.908612734418217,,,0.9149713104427813,1.2487734635164434,-1.1353391000439281
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,LINKUSDT,162,166.3650421743205,0.4012345679012346,-0.16635537781002205,-26.94957120522357,,,0.7443081790624226,1.206908812017468,-1.0865839586222577
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,LTCUSDT,168,171.56197576887232,0.36904761904761907,-0.22160294154116458,-37.22929417891565,,,0.6823833130471151,1.2900846263391135,-1.1057975567164215
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,SOLUSDT,190,196.66312433581297,0.3894736842105263,-0.1605162923118869,-30.498095539258514,,,0.7609533095399861,1.3119469543798046,-1.099846294511759
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,XRPUSDT,171,175.66928395640454,0.42105263157894735,-0.13268535078505483,-22.689194984244377,,,0.7996828491454882,1.2580162127641374,-1.144104669729922
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,ADAUSDT,139,142.44493804068273,0.4172661870503597,-0.0948306743220534,-13.181463730765422,,,0.8478519976835198,1.2664540545329739,-1.0695777641194804
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,141,143.0231427910206,0.41843971631205673,-0.11277616231385287,-15.901438886253255,,,0.8207733728324942,1.2342556946414782,-1.0819820106109814
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,BNBUSDT,155,158.76723533535872,0.3935483870967742,-0.24188300436118607,-37.49186567598384,,,0.6651490515617207,1.2208847250762047,-1.1911258926131099
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,BTCUSDT,180,182.81543274244004,0.4,-0.2698824584365039,-48.5788425185707,,,0.6298857774443068,1.1482612109379151,-1.2153115713527833
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,ETHUSDT,170,173.54372889251195,0.4647058823529412,-0.016923826754871318,-2.877050548328124,,,0.9721471913350349,1.2711108651893563,-1.135107790091069
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,LINKUSDT,134,141.48927969164058,0.41044776119402987,-0.14914916399539024,-19.985987975382294,,,0.7680539714567762,1.203282860428587,-1.090715763277906
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,LTCUSDT,142,145.01071761416588,0.3591549295774648,-0.23443790336386908,-33.29018227766941,,,0.6667927413211592,1.3062382800317698,-1.0978937863658205
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,SOLUSDT,160,165.61105207226356,0.4125,-0.11268204846275687,-18.0291277540411,,,0.8269216225072181,1.305125614951206,-1.1081640249023479
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,XRPUSDT,146,151.54955595026644,0.4383561643835616,-0.09570546857343513,-13.97299841172153,,,0.8511903136867511,1.248835130868637,-1.1451030096013939
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ADAUSDT,120,123.01719097181616,0.4083333333333333,-0.12995076310338127,-15.594091572405754,,,0.7974035794549877,1.2525942477201337,-1.0841015452210183
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,124,127.37098664166862,0.43548387096774194,-0.07332633873231366,-9.092466002806894,,,0.8823100205250516,1.262320544660072,-1.1036825059207254
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BNBUSDT,142,145.45127366207058,0.3873239436619718,-0.23461281474826298,-33.315019694253344,,,0.6700185158933216,1.2299136399303998,-1.1604628723037396
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BTCUSDT,169,171.64337851929093,0.378698224852071,-0.3188677662227026,-53.88865249163673,,,0.5766621627032339,1.1469691045625605,-1.2123302398441962
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ETHUSDT,145,148.87210119465917,0.43448275862068964,-0.08437467003957129,-12.234327155737837,,,0.8659775060212016,1.2547825088783195,-1.1132393318911216
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LINKUSDT,126,133.79963658388854,0.40476190476190477,-0.16325822767215636,-20.570536686691703,,,0.754821647772771,1.2417600154887645,-1.1186706330215825
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LTCUSDT,126,128.62652847327357,0.373015873015873,-0.2059577978324996,-25.950682526894948,,,0.7032633783581779,1.3085724764720934,-1.1070074546972575
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,SOLUSDT,147,152.15515409139215,0.4013605442176871,-0.1313718012900018,-19.311654789630264,,,0.8003106839135247,1.3118109837147607,-1.0989602594181949
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,XRPUSDT,120,123.27669049572249,0.45,-0.05604757724740173,-6.725709269688208,,,0.911111674979904,1.276648148059209,-1.1464349888619014
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,ADAUSDT,111,113.79090164892995,0.4144144144144144,-0.11496654552970137,-12.761286553796852,,,0.8178667774270046,1.2457475002342742,-1.0779334086857455
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,115,118.12631825638623,0.45217391304347826,-0.03494510001932951,-4.018686502222893,,,0.9421294791701067,1.2581545328699781,-1.1022654319279643
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,BNBUSDT,127,130.08670250058424,0.3858267716535433,-0.2509414719750502,-31.869566940831373,,,0.6531742161170517,1.2248918310650858,-1.1780675213207767
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,BTCUSDT,154,156.4087591240876,0.3961038961038961,-0.2801332972346068,-43.140527774129446,,,0.6170524415122782,1.1395631287247798,-1.211332028240226
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,ETHUSDT,124,127.31131412508785,0.4435483870967742,-0.06497368243622878,-8.05673662209237,,,0.8941640694511686,1.2376007359433177,-1.1032576391155775
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,LINKUSDT,111,117.87110841913992,0.4144144144144144,-0.14339513835980794,-15.916860357938681,,,0.7804071100960678,1.2297094705744893,-1.1151307077594643
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,LTCUSDT,111,113.31384651216956,0.36936936936936937,-0.21177477077444493,-23.506999555963386,,,0.6952258735258946,1.3078597478500587,-1.1018464173973685
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,SOLUSDT,132,136.62911795961745,0.4393939393939394,-0.04294990111544051,-5.669386947238148,,,0.9305330755538569,1.3093683804050398,-1.1028750406855468
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,XRPUSDT,107,113.0619575699132,0.45794392523364486,-0.04643498452558374,-4.96854334423746,,,0.9252234383987209,1.2546255787138114,-1.1456068396761072
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,ADAUSDT,109,111.70142623334112,0.4036697247706422,-0.11396464320818356,-12.422146109692008,,,0.8166873673684855,1.2577878638947924,-1.0425355710932749
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,104,109.40405616224649,0.4326923076923077,-0.07922051915046792,-8.238933991648663,,,0.8733096484734565,1.2620693703358066,-1.102238231470508
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,BNBUSDT,130,133.72213095517483,0.3769230769230769,-0.2997015556499887,-38.96120223449853,,,0.6014706786674147,1.2000254330671323,-1.2069438080838026
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,BTCUSDT,142,144.22106360792492,0.4014084507042254,-0.2650810096948032,-37.64150337666205,,,0.6396671780764972,1.1723096750940074,-1.228978292435535
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,ETHUSDT,159,162.31442878770235,0.42138364779874216,-0.12133577500120694,-19.292388225191903,,,0.8148109875720766,1.2669306740081723,-1.1323559063449942
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,LINKUSDT,119,126.32041656575441,0.42857142857142855,-0.10988471812047773,-13.07628145633685,,,0.824876652487837,1.2076999404766344,-1.0980732120683119
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,LTCUSDT,119,121.49475890985325,0.3865546218487395,-0.1790612326162202,-21.308286681330205,,,0.7369357984453087,1.2976530779579345,-1.1095935379095234
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,SOLUSDT,129,134.73299177886332,0.40310077519379844,-0.1365048288733743,-17.609122924665286,,,0.793867172505263,1.3041725791382812,-1.1094298316864404
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,XRPUSDT,117,120.76086188625926,0.358974358974359,-0.28561915867819,-33.41744156534823,,,0.6113803751821573,1.251730034124101,-1.146534706647473
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,ADAUSDT,99,101.45358896422727,0.3939393939393939,-0.12883151880929808,-12.75432036212051,,,0.7943101119729193,1.262902619201569,-1.0334587085163618
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,95,99.93639745589823,0.4421052631578947,-0.059977123292422475,-5.697826712780135,,,0.9022892661294025,1.252747262385497,-1.100249277980585
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,BNBUSDT,111,114.17812720018776,0.3963963963963964,-0.2500583149723,-27.756472961925304,,,0.655040201919297,1.1978738177809805,-1.2009391185714693
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,BTCUSDT,125,126.95516162669448,0.408,-0.24588519634464912,-30.735649543081138,,,0.6588904963122508,1.1641036298234928,-1.2176342522172876
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,ETHUSDT,132,134.75160125771515,0.4318181818181818,-0.09457125801005709,-12.483406057327535,,,0.8533071997163115,1.2739572438264604,-1.1346529194058104
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,LINKUSDT,103,109.33615887624121,0.44660194174757284,-0.06684701338237499,-6.885242378384624,,,0.8894830494489115,1.2046757959204684,-1.0929882279074765
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,LTCUSDT,108,110.26415094339622,0.37962962962962965,-0.1850850125613763,-19.98918135662864,,,0.7301162289771116,1.3189440824594152,-1.1054610259323083
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,SOLUSDT,112,119.06281833616299,0.41964285714285715,-0.0963573990949332,-10.792028698632517,,,0.8497016910653109,1.2981283122523808,-1.1046778365306833
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,XRPUSDT,103,107.42391433670434,0.3883495145631068,-0.21474695284405415,-22.118936142937578,,,0.6943452894395353,1.2561706549607086,-1.1486628943073955
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ADAUSDT,79,80.98631738977897,0.3924050632911392,-0.153118476040962,-12.096359607235996,,,0.7584155835485958,1.2249865692567317,-1.0431446511290559
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,83,88.9677182685253,0.46987951807228917,0.007152377955599869,0.5936473703147891,,,1.012350141716649,1.2477361222746777,-1.0924559408726735
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BNBUSDT,98,100.91248678491719,0.40816326530612246,-0.210455789182244,-20.62466733985991,,,0.7004699647038001,1.2058022820059553,-1.1871854934499675
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,BTCUSDT,114,115.78310740354536,0.40350877192982454,-0.26345320606758876,-30.03366549170512,,,0.6407785832125704,1.1646522610268895,-1.22952455145503
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,ETHUSDT,115,118.07097680955728,0.40869565217391307,-0.14323625804858622,-16.472169675587416,,,0.7824177940424237,1.260283622209096,-1.1133161752855136
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LINKUSDT,95,100.88067837674137,0.42105263157894735,-0.1366588097608595,-12.982586927281652,,,0.7884337216945035,1.2095393238329173,-1.1157119978290608
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,LTCUSDT,89,90.86582809224318,0.4044943820224719,-0.12557759493951795,-11.176405949617099,,,0.8098518245478379,1.322248458875321,-1.1090066126250688
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,SOLUSDT,103,107.57750506374359,0.4174757281553398,-0.107012823042225,-11.022320773349174,,,0.8343102705559725,1.29073352770602,-1.1087310410784672
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,XRPUSDT,84,86.83301886792452,0.35714285714285715,-0.28104292752588295,-23.60760591217417,,,0.6216256829369158,1.2928197894585731,-1.1554111036283585
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,ADAUSDT,74,75.86060109928663,0.3918918918918919,-0.1454758724368633,-10.765214560327884,,,0.769171990676501,1.2369713676899465,-1.0363863160741407
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,AVAXUSDT,78,83.60821716801173,0.48717948717948717,0.04714125724188984,3.677018064867408,,,1.0843085915441115,1.244495216909418,-1.090345004442262
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,BNBUSDT,91,93.70445201456596,0.3956043956043956,-0.24251736750642996,-22.069080443085127,,,0.6619524671842969,1.2004132251025184,-1.186981028123196
