timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,12,8.0,10.0,LINKUSDT,205,225.77171932910358,0.2780487804878049,-0.6676581514884166,-136.8699210551254,,,0.33403339393990295,1.2043995779520642,-1.3886533580972504
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,12,8.0,10.0,LTCUSDT,162,182.45488709729224,0.2777777777777778,-0.6706076976867543,-108.6384470252542,,,0.316416536639895,1.1174771706312303,-1.3583326470398251
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,12,8.0,10.0,SOLUSDT,183,225.0609238539511,0.2786885245901639,-0.6075457787442594,-111.18087751019948,,,0.3636338631206459,1.245710656768478,-1.3235766742832715
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,12,8.0,10.0,XRPUSDT,170,206.3159352069777,0.27647058823529413,-0.690253713502868,-117.34313129548757,,,0.300370047396332,1.0718846313178731,-1.3635911298164847
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,ADAUSDT,169,198.4400241109102,0.30177514792899407,-0.5444598012856232,-92.01370641727033,,,0.3831938259541581,1.1208619843512218,-1.264217522196463
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,AVAXUSDT,174,191.60054015011147,0.25862068965517243,-0.6276492186564456,-109.21096404622153,,,0.34632867234646536,1.2858275875797367,-1.2951411278086022
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,BNBUSDT,273,310.6533393911858,0.2271062271062271,-1.0708002183932404,-292.3284596213546,,,0.17654505870599443,1.0108695981118794,-1.6824757094990104
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,BTCUSDT,260,298.70056682284326,0.13846153846153847,-1.8563746232489835,-482.6574020447357,,,0.05651777708955669,0.8031336467356891,-2.2837955952108056
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,ETHUSDT,162,181.27291294357926,0.2345679012345679,-0.744989477951379,-120.6882954281234,,,0.26806057909290504,1.1631597628129524,-1.329744890443674
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,LINKUSDT,196,215.89369522193948,0.27040816326530615,-0.6726849707588783,-131.84625426874015,,,0.3326848696403578,1.2402065032878977,-1.381658733867124
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,LTCUSDT,146,164.43993318771683,0.2534246575342466,-0.7516237065336032,-109.73706115390607,,,0.2837632988762531,1.1750362216305184,-1.4056275353599565
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,SOLUSDT,170,209.09499087975306,0.25882352941176473,-0.6845170322619981,-116.36789548453969,,,0.3228212162271008,1.260779765131134,-1.363827025002457
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,12,8.0,10.0,XRPUSDT,152,184.4387998754196,0.34210526315789475,-0.5383389176180964,-81.82751547795066,,,0.4062427007126946,1.076645254274804,-1.3781306870024046
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,ADAUSDT,158,185.52380952380952,0.2911392405063291,-0.5374801781896156,-84.92186815395925,,,0.40255745790929615,1.2439228354526828,-1.269127844506988
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,AVAXUSDT,165,181.6901673837264,0.24242424242424243,-0.6743269600755083,-111.26394841245887,,,0.310238309366318,1.2510965641332796,-1.2904624878223205
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,BNBUSDT,251,285.61900434867266,0.23904382470119523,-1.037280782281688,-260.3574763527037,,,0.18811812294207583,1.0054410033737817,-1.6789734898174378
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,BTCUSDT,242,278.02129681203104,0.1446280991735537,-1.8122958763334598,-438.5756020726973,,,0.06208653367191279,0.8294898307583426,-2.2589746190784505
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,ETHUSDT,148,165.6073525657391,0.23648648648648649,-0.7464972229931947,-110.4815890029928,,,0.2708542690000097,1.172581978182102,-1.3409022853041273
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,LINKUSDT,184,202.67571388182074,0.2608695652173913,-0.6781105106554728,-124.772333960607,,,0.32913745621923807,1.2753248593622053,-1.367558288308771
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,LTCUSDT,140,157.6770629235859,0.2571428571428571,-0.7441086842376679,-104.1752157932735,,,0.2936098262328545,1.2027845604125402,-1.4180332689242783
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,SOLUSDT,158,194.46495138474498,0.25949367088607594,-0.6691809458633228,-105.73058944640499,,,0.3257713396578657,1.2460126766189707,-1.3403171725451521
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,12,8.0,10.0,XRPUSDT,143,173.55411719912775,0.32167832167832167,-0.5982301407089585,-85.54691012138107,,,0.3660519560768355,1.0738300719433609,-1.391165911657481
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ADAUSDT,107,119.56175908221797,0.34579439252336447,-0.3001666203326287,-32.11782837559127,,,0.5289321673328887,0.9746775875626754,-0.974012844505861
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,106,116.74783264229174,0.44339622641509435,-0.08670544828644702,-9.190777518363385,,,0.8385607805105988,1.0157337724408364,-0.9649197427641135
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BNBUSDT,117,129.367053481332,0.37606837606837606,-0.2566001005302885,-30.022211762043753,,,0.5878525446003926,0.973208261643419,-0.9978544558130711
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BTCUSDT,180,200.5439755973564,0.28888888888888886,-0.4611539210399482,-83.00770578719067,,,0.36465266560552706,0.9161851485518157,-1.0206979180616023
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ETHUSDT,140,154.1177948009544,0.37142857142857144,-0.22684795253958104,-31.758713355541346,,,0.6173747765376718,0.9854505621604459,-0.9432061657714151
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LINKUSDT,109,120.15769617706238,0.45871559633027525,0.00983472783347196,1.0719853338484435,,,1.0210791143170992,1.0385463248415314,-0.8619547611564089
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LTCUSDT,136,149.7332328560663,0.4264705882352941,-0.17146179595474245,-23.318804249844973,,,0.6856849974783966,0.8770771966064685,-0.9511446365771814
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,SOLUSDT,122,145.54327708219924,0.3442622950819672,-0.3420749792751739,-41.733147471571215,,,0.46164833344714007,0.8520735023100666,-0.969002932107425
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,XRPUSDT,124,143.70491803278688,0.3548387096774194,-0.2754855613180897,-34.16020960344312,,,0.5727472373229132,1.0407489316241145,-0.999414532436302
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ADAUSDT,94,105.03556405353729,0.3723404255319149,-0.24157124827720217,-22.707697338057002,,,0.5986846939534025,0.9678710143078961,-0.959036997268362
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,91,100.18914845516201,0.45054945054945056,-0.056615491235691665,-5.152009702447941,,,0.8933671542371688,1.0527658700537081,-0.9663082074929996
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BNBUSDT,107,120.96492133092597,0.40186915887850466,-0.1988136473905319,-21.273060270786914,,,0.6669214984486175,0.9905801706078649,-0.9979376188582048
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BTCUSDT,164,182.71784443314692,0.2682926829268293,-0.4928993990443348,-80.8355014432709,,,0.33460033188921334,0.923832523915608,-1.0123677707963137
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ETHUSDT,127,139.80685671229435,0.3700787401574803,-0.25911252572577964,-32.90729076717401,,,0.5698628747949942,0.9275935222690305,-0.9563023289227306
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LINKUSDT,99,109.13405432595573,0.48484848484848486,0.07124866326989199,7.053617663719307,,,1.162637642484993,1.050494994864355,-0.8503949429366614
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LTCUSDT,127,139.82441597588544,0.41732283464566927,-0.19618827312180107,-24.915910686468735,,,0.6481909815709447,0.8661575831796735,-0.9570576026350193
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,SOLUSDT,114,136.25906735751295,0.37719298245614036,-0.25100527443056214,-28.614601285084085,,,0.5763388816155104,0.9052708878861592,-0.9512852037209709
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,XRPUSDT,115,133.27472236911686,0.391304347826087,-0.20440711405559023,-23.506818116392875,,,0.6612533501370695,1.0197042038360602,-0.9913358184145084
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ADAUSDT,87,97.21376673040153,0.3563218390804598,-0.26660247198148757,-23.194415062389417,,,0.5611472449164968,0.9567087291582447,-0.9437926011838392
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,89,97.98718914845516,0.42696629213483145,-0.11971615521258451,-10.654737813920022,,,0.7821187263349495,1.0064957599540525,-0.9588544449445886
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BNBUSDT,102,112.78153380423814,0.4117647058823529,-0.20261354608179996,-20.666581700343595,,,0.6604068495376826,0.9569120110803992,-1.0142814360953394
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BTCUSDT,151,168.96425836099056,0.31125827814569534,-0.3947510961957537,-59.607415525558814,,,0.43228809864007334,0.9657121920792214,-1.0095758514738675
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ETHUSDT,118,131.9035960214231,0.4152542372881356,-0.17560869650880487,-20.721826188038975,,,0.6823510706176436,0.9084320080916024,-0.945434704123587
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LINKUSDT,99,109.13405432595573,0.48484848484848486,0.05481915958647754,5.427096799061276,,,1.1214999430789734,1.0436371060813239,-0.8758330253498484
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LTCUSDT,117,131.91279742765272,0.41025641025641024,-0.2262277164009597,-26.468642818912286,,,0.5950471264496214,0.8102840930768904,-0.9472794099507685
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,SOLUSDT,103,125.08977556109726,0.36893203883495146,-0.266204107879634,-27.4190231116023,,,0.5474912061424688,0.8730085666953725,-0.9322053637850225
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,XRPUSDT,106,125.83911159263272,0.3584905660377358,-0.26532571010246975,-28.124525270861795,,,0.5729509734835834,0.992981893249504,-0.9684976060932787
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ADAUSDT,80,89.39196940726578,0.3875,-0.1991347332409665,-15.93077865927732,,,0.6479795267189006,0.9459510674043891,-0.9235767703839466
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,81,89.17935192162773,0.41975308641975306,-0.12016626741485105,-9.733467660602935,,,0.7833664873715391,1.03520895439502,-0.9559696193624175
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BNBUSDT,91,102.8767087954604,0.42857142857142855,-0.15488718099393764,-14.094733470448325,,,0.7310777638740239,0.9824922239667856,-1.00792173471448
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BTCUSDT,141,157.77457237681898,0.2978723404255319,-0.4189966133799718,-59.07852248657602,,,0.4089092111623914,0.9730900615007401,-1.0095788390869405
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ETHUSDT,108,120.72532517214997,0.39814814814814814,-0.22130324592978812,-23.900750560417116,,,0.6037683204539264,0.8469625555399166,-0.9280021607482082
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LINKUSDT,91,100.31514084507043,0.5054945054945055,0.0889934574329051,8.098404626394364,,,1.2034661103097488,1.0413181127083386,-0.8844939679597603
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LTCUSDT,113,127.40295819935692,0.39823008849557523,-0.22984746571266731,-25.972763625531407,,,0.5944340813403315,0.8459562401449706,-0.9417763887066923
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,SOLUSDT,98,119.01745635910224,0.37755102040816324,-0.25866287807484345,-25.348962051334656,,,0.5604128021840546,0.8734166549660827,-0.9453340702472085
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,XRPUSDT,100,118.71614301191767,0.38,-0.222470455330077,-22.2470455330077,,,0.6282349954846494,0.9893327052405696,-0.9651885214862798
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ADAUSDT,108,120.6791586998088,0.35185185185185186,-0.2965405436528775,-32.02637871451077,,,0.5293649505997364,0.9479712240156142,-0.9721326461014872
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,116,127.76177911797964,0.4482758620689655,-0.06049225740002265,-7.0171018584026275,,,0.8861151416934475,1.0499741547322703,-0.9627462172575106
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BNBUSDT,124,137.1069626639758,0.3790322580645161,-0.24813019336277953,-30.76814397698466,,,0.6028852203354529,0.9938527133859214,-1.006223655923675
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BTCUSDT,190,211.6853075749873,0.2789473684210526,-0.4625267642579602,-87.88008520901244,,,0.3621638847276657,0.9414789919260822,-1.0056822757744146
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ETHUSDT,151,166.2270501067437,0.36423841059602646,-0.22721103293976788,-34.30886597390495,,,0.6110050525667929,0.9798159728956992,-0.9187369216996709
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LINKUSDT,113,124.55149000377216,0.4778761061946903,0.0208874095236868,2.3602772761766087,,,1.0450741226554177,1.0134190817698066,-0.8875314091422535
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LTCUSDT,146,160.7430293896006,0.4178082191780822,-0.21243158233402926,-31.01501102076827,,,0.6237380195717598,0.8428571683856493,-0.9697564504975633
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,SOLUSDT,126,150.31518780620576,0.3492063492063492,-0.34577945088514517,-43.56821081152829,,,0.4541940833740358,0.8239868526608379,-0.9734589308366483
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,XRPUSDT,128,148.34056054997356,0.3671875,-0.2520759033301048,-32.26571562625342,,,0.5982154798880558,1.0221341312933008,-0.9914323431733155
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ADAUSDT,96,107.27036328871894,0.3645833333333333,-0.2622268968914923,-25.173782101583264,,,0.5736817216581818,0.9678710143078961,-0.9680207803665513
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,99,108.99698568198944,0.4444444444444444,-0.06060157290009508,-5.999555717109413,,,0.8862777854531751,1.0626517702591103,-0.9592042474274595
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BNBUSDT,116,131.13954088212535,0.39655172413793105,-0.21088938961382575,-24.463169195203786,,,0.6554165095205007,1.011527742201277,-1.014192076235179
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BTCUSDT,174,193.85917641077785,0.27011494252873564,-0.4893109154124829,-85.14009928177202,,,0.3377135593614048,0.9237169839602937,-1.012242500219731
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ETHUSDT,135,148.61358784377745,0.37037037037037035,-0.237962428629054,-32.12492786492229,,,0.5972960929044131,0.9529628871467424,-0.9385067320265813
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LINKUSDT,102,112.42700867597132,0.5,0.0689538015514016,7.033287758242963,,,1.156937545722789,1.0166495412901129,-0.8787419381873097
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,LTCUSDT,135,148.6322532027129,0.4148148148148148,-0.21946835596456207,-29.628228055215878,,,0.6135376529342172,0.8399466172177708,-0.9704460584735575
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,SOLUSDT,118,140.67564259485926,0.3983050847457627,-0.22728003650780998,-26.819044307921576,,,0.6039952056955282,0.8703190453642544,-0.9538597104231202
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,XRPUSDT,119,137.91036488630354,0.40336134453781514,-0.19929830713734567,-23.716498549344134,,,0.664230808561208,0.9774341403594337,-0.994835736430943
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ADAUSDT,88,98.33116634799235,0.36363636363636365,-0.26011687471237194,-22.890284974688733,,,0.5690522041374316,0.9445580795427818,-0.948502562858174
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,90,99.08816880180859,0.4222222222222222,-0.13055085381017512,-11.74957684291576,,,0.7649916164302016,1.0064957599540525,-0.9614695330994183
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BNBUSDT,102,112.78153380423814,0.4117647058823529,-0.20261354608179996,-20.666581700343595,,,0.6604068495376826,0.9569120110803992,-1.0142814360953394
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,BTCUSDT,153,171.20219555782487,0.3137254901960784,-0.39142841532698414,-59.88854754502857,,,0.42636427856466314,0.9273574534531493,-0.9943019553407595
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,ETHUSDT,122,136.37490436113237,0.4262295081967213,-0.14251088407917614,-17.386327857659488,,,0.7311117063580927,0.9091098514116568,-0.9237148590152234
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LINKUSDT,99,109.13405432595573,0.48484848484848486,0.05481915958647754,5.427096799061276,,,1.1214999430789734,1.0436371060813239,-0.8758330253498484
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,LTCUSDT,119,134.16771704180064,0.4117647058823529,-0.2304923083905581,-27.428584698476413,,,0.5872561815701922,0.7964423370300336,-0.9493465601849723
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,SOLUSDT,103,125.08977556109726,0.36893203883495146,-0.266204107879634,-27.4190231116023,,,0.5474912061424688,0.8730085666953725,-0.9322053637850225
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,XRPUSDT,107,127.0262730227519,0.35514018691588783,-0.26489928147199804,-28.344223117503788,,,0.5710459978365711,0.992981893249504,-0.9576454356664484
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,ADAUSDT,81,90.5093690248566,0.38271604938271603,-0.20317150361538522,-16.456891792846204,,,0.6405330369582413,0.9459510674043891,-0.9156274976476453
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,AVAXUSDT,82,90.28033157498116,0.4146341463414634,-0.13205252060486186,-10.828306689598673,,,0.7647319943131086,1.03520895439502,-0.9588627320631117
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,BNBUSDT,91,102.8767087954604,0.42857142857142855,-0.15488718099393764,-14.094733470448325,,,0.7310777638740239,0.9824922239667856,-1.00792173471448
