timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-08,41,584.4,0.43902439024390244,-0.045089605727634686,-1.848673834833022,,,0.9120333696202991,1.0648306949742268,-0.913722884537787
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-09,23,285.5779036827196,0.43478260869565216,-0.16700214676122088,-3.84104937550808,,,0.7403525159788092,1.0952274696118969,-1.1379480055097733
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-10,44,558.9913043478261,0.5681818181818182,0.16318989423909747,7.1803553465202885,,,1.4454202879856568,0.9320304056864975,-0.8484423576653762
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-11,10,167.29007633587784,0.0,-0.9373191206058351,-9.373191206058351,,,0.0,0.0,-0.9373191206058351
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-12,14,183.17014925373132,0.35714285714285715,-0.16119723418874607,-2.256761278642445,,,0.7364345472920999,1.261134153591272,-0.9513813385109783
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-01,29,351.1243093922652,0.27586206896551724,-0.6245597143583791,-18.112231716392994,,,0.22167231322754954,0.6448087949523297,-1.108128670286268
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-02,29,466.4477064220183,0.4827586206896552,-0.1330348413169907,-3.8580103981927305,,,0.7277509785349827,0.7366341162257456,-0.9447258683568779
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-03,21,325.81592920353984,0.38095238095238093,-0.1243746529455892,-2.611867711857373,,,0.7485138219274148,0.9717328693542089,-0.7989023589762342
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-04,21,283.20923076923077,0.42857142857142855,-0.12343516627475391,-2.5921384917698322,,,0.7921189458331355,1.0974662718560948,-1.0391112448728903
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,1.0,1.1870595761178362,1.1870595761178362,,,inf,1.1870595761178362,0.0
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-06,23,451.0469798657718,0.6086956521739131,0.09414218269624054,2.1652702020135326,,,1.2191986795959449,0.8602419425836275,-1.0975685549063614
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-07,13,174.5145482388974,0.5384615384615384,0.2808936664806415,3.65161766424834,,,1.962685789334162,1.063539137381001,-0.6321927162364448
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-08,43,611.9123376623377,0.3953488372093023,-0.1129722409375029,-4.857806360312624,,,0.7832954760440762,1.0328777409114396,-0.8621818444541192
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-09,18,232.04117647058823,0.3888888888888889,-0.2610889879629219,-4.699601783332595,,,0.6352349324847485,1.169187468634241,-1.1712649148883891
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-10,40,508.91146589259796,0.55,0.1525856093348839,6.103424373395357,,,1.405130523803428,0.962216033744317,-0.8369626871655343
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-11,9,150.848948374761,0.0,-1.075926253818699,-9.683336284368291,,,0.0,0.0,-1.075926253818699
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-12,13,170.0865671641791,0.3076923076923077,-0.3233998298118373,-4.204197787553885,,,0.5613654906065438,1.3451355873028932,-1.064971126307273
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-01,24,289.78512396694214,0.2916666666666667,-0.6058936759524232,-14.541448222858156,,,0.24954123646729687,0.6907567069804327,-1.1398085395130106
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-02,30,482.5321100917431,0.4666666666666667,-0.12761141734400486,-3.8283425203201453,,,0.7337425680859354,0.7535719559018208,-0.8986468689341023
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-03,16,248.24070796460177,0.375,-0.18198978216073453,-2.9118365145717524,,,0.6355914374725364,0.8464575873964724,-0.7990582038950587
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-04,18,244.63255813953486,0.3888888888888889,-0.34456320927102474,-6.202137766878446,,,0.49745404094629053,0.8770423136874721,-1.1219485420627955
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,1.0,1.1870595761178362,1.1870595761178362,,,inf,1.1870595761178362,0.0
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-06,22,431.43624161073825,0.5909090909090909,0.0418775594917357,0.9213063088181854,,,1.0945172816870754,0.8206766804397847,-1.0830545040998905
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-07,13,174.5145482388974,0.5384615384615384,0.2808936664806415,3.65161766424834,,,1.962685789334162,1.063539137381001,-0.6321927162364448
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-08,39,554.9902597402597,0.4358974358974359,-0.0395703162613865,-1.5432423341940733,,,0.9191131496657748,1.0315166961209878,-0.8672284621932213
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-09,17,219.15,0.4117647058823529,-0.19422611164894862,-3.3018438980321267,,,0.7125370884107703,1.169187468634241,-1.1486156178471814
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-10,36,458.02031930333817,0.5277777777777778,0.11226640982576404,4.0415907537275055,,,1.2908155285742682,0.9441594037346396,-0.8174963480723909
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-11,7,117.32695984703632,0.0,-1.0795657120658333,-7.556959984460834,,,0.0,0.0,-1.0795657120658333
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-12,13,170.0865671641791,0.3076923076923077,-0.3233998298118373,-4.204197787553885,,,0.5613654906065438,1.3451355873028932,-1.064971126307273
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-01,23,281.1966527196653,0.30434782608695654,-0.6213212351440194,-14.290388408312445,,,0.2166741166705314,0.5646905897652462,-1.140201408541823
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-02,28,450.3633027522936,0.42857142857142855,-0.20251314531323078,-5.670368068770462,,,0.6068494540258148,0.729377037603621,-0.9014307825008697
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-03,16,248.24070796460177,0.375,-0.17170922328396204,-2.7473475725433927,,,0.6489503078331839,0.8464575873964724,-0.7826093096922226
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-04,17,231.04186046511626,0.4117647058823529,-0.29481762359803004,-5.011899601166511,,,0.5505504797499493,0.8770423136874721,-1.1151195796978814
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,1.0,1.1870595761178362,1.1870595761178362,,,inf,1.1870595761178362,0.0
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-06,46,706.1926444833624,0.5,-0.1685720013949319,-7.754312064166867,,,0.7100570783234421,0.8256503873624176,-1.1627943901522815
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-07,29,352.09695290858724,0.3793103448275862,-0.2470560250350495,-7.164624726016435,,,0.5981138456304399,0.9693521413249094,-0.9904165711439133
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-08,84,1061.014409221902,0.40476190476190477,-0.1572872684810518,-13.21213055240835,,,0.7297778277458814,1.0494545212883997,-0.9778716855242787
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-09,54,667.6502115655853,0.3333333333333333,-0.35432114612021726,-19.13334189049173,,,0.4736945587966841,0.9567068047026736,-1.0098351215316628
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-10,70,884.178674351585,0.45714285714285713,0.026412233711371184,1.8488563597959828,,,1.063435973338172,0.9685653596248796,-0.7669798723210569
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-11,33,498.75517241379305,0.30303030303030304,-0.3300331546587424,-10.8910941037385,,,0.5096685404342918,1.13206034964621,-0.9657259826174173
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-12,32,390.14186369958276,0.34375,-0.20511833949800284,-6.563786863936091,,,0.688361129391143,1.3180336615304296,-1.0029598638462294
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-01,58,693.6261937244202,0.3103448275862069,-0.4563604473447765,-26.468905945997037,,,0.33683805493086094,0.74690443775456,-0.9978296456394778
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-02,53,852.4733944954128,0.33962264150943394,-0.3396253631021393,-18.000144244413384,,,0.4396828892741103,0.7847099513663882,-0.9178549534002391
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-03,39,573.6140939597316,0.4358974358974359,-0.1595771483978859,-6.22350878751755,,,0.7023763964830547,0.8639506259906932,-0.9504849740617879
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-04,36,479.5987841945289,0.3333333333333333,-0.24331827533145128,-8.759457911932246,,,0.6014273841378149,1.101467597283093,-0.9157112116387234
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-05,4,1461.0,0.5,0.5161624294999435,2.064649717999774,,,8.059875833548277,1.178549082107936,-0.14622422310804903
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-06,43,660.1366024518388,0.5348837209302325,-0.09965257771775671,-4.2850608418635385,,,0.8158944272585302,0.8256503873624176,-1.1637509875599572
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-07,25,305.2228412256268,0.4,-0.20452098539662927,-5.113024634915732,,,0.6527712438935738,0.9612209220279663,-0.9816822570130264
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-08,79,997.8587896253603,0.4050632911392405,-0.1912751232202357,-15.110734734398621,,,0.6780204356880737,0.9943747293867821,-0.9985260866973542
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-09,51,628.7848101265823,0.39215686274509803,-0.23315782299214308,-11.891048972599297,,,0.6263762450578858,0.9967608465380025,-1.0266537388180434
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-10,64,808.3919308357349,0.421875,-0.02724891127625706,-1.7439303216804518,,,0.9385066910249561,0.9857683602513053,-0.7664777310396134
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-11,30,453.41379310344826,0.3,-0.33707697345575954,-10.112309203672787,,,0.4966299884199992,1.1085452687082116,-0.9566293629546043
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-12,30,392.5074626865671,0.36666666666666664,-0.1334458320096706,-4.0033749602901185,,,0.7834510324139663,1.3167075414199216,-0.9730083113636452
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-01,54,644.9100817438692,0.3333333333333333,-0.4686583044636292,-25.307548441035976,,,0.3317144846020382,0.6978787255042096,-1.0519268194475486
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-02,44,707.7137614678899,0.38636363636363635,-0.2698028767039507,-11.871326574973832,,,0.514771709535761,0.7408305588925391,-0.9061276324498887
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-03,37,544.1979865771813,0.40540540540540543,-0.20022403027232494,-7.408289120076023,,,0.6337080387404592,0.8544536171933034,-0.9193224262716169
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-04,34,452.95440729483283,0.35294117647058826,-0.1955050113408737,-6.647170385589706,,,0.6726396145508492,1.1381824447803128,-0.9229708964978847
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-05,4,1461.0,0.5,0.26022429262710356,1.0408971705084142,,,1.7908345119664655,1.178549082107936,-0.658100496853729
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-06,40,615.1578947368421,0.525,-0.1382010849458018,-5.5280433978320715,,,0.7485909471405419,0.7838190383645178,-1.1572759580782603
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-07,22,270.4796633941094,0.4090909090909091,-0.06963372450523554,-1.5319419391151818,,,0.8553943431924776,1.0068873573894614,-0.8149175504323334
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-08,76,959.9654178674351,0.3815789473684211,-0.19522688633074844,-14.837243361136881,,,0.6605204183856777,0.9954691628575367,-0.9299116826384138
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-09,48,615.1578947368421,0.3333333333333333,-0.3437425103833138,-16.499640498399064,,,0.5022418708621323,1.0405166971885473,-1.0358721141692444
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-10,64,808.3919308357349,0.453125,0.017540248127120302,1.1225758801356993,,,1.040501789569801,0.9944577286632779,-0.7919056643171245
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-11,29,438.29999999999995,0.27586206896551724,-0.42654819051968446,-12.369897525070849,,,0.4213901755946833,1.1260941895376555,-1.0180310019700995
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-12,29,379.4238805970149,0.2413793103448276,-0.47816768905087426,-13.866862982475354,,,0.37685295394928275,1.198013101419147,-1.011497940564063
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-01,49,585.9945429740791,0.32653061224489793,-0.5052269922706382,-24.75612262126127,,,0.28443693918523194,0.6150362674244991,-1.0483849363652502
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-02,45,723.7981651376147,0.4222222222222222,-0.23768758613399119,-10.695941376029603,,,0.5584925593512142,0.7121062170419498,-0.9317676730702557
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-03,30,441.2416107382551,0.43333333333333335,-0.2234209241703107,-6.702627725109321,,,0.5812869650470882,0.715773885679783,-0.9416287199380294
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-04,32,426.31003039513683,0.4375,-0.16582683359562866,-5.306458675060117,,,0.716887357038385,0.9597727339202654,-1.0412931638857685
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-05,3,1095.75,0.6666666666666666,0.3772990321120635,1.1318970963361905,,,1.9238459923113176,1.178549082107936,-1.2252010678796816
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-06,38,584.4,0.5263157894736842,-0.14982784413103878,-5.693458076979473,,,0.7260003092938625,0.7542804727600644,-1.1543926406767089
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-07,20,245.890603085554,0.4,-0.07506738946021457,-1.5013477892042915,,,0.8421738753616416,1.0014152352763515,-0.7927224726179253
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-08,72,909.4409221902017,0.375,-0.21822024585965605,-15.711857701895235,,,0.6308713840706923,0.9945506080846582,-0.9458827582262446
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-09,46,589.5263157894736,0.34782608695652173,-0.3098231504768724,-14.25186492193613,,,0.5387765694190674,1.0405166971885473,-1.0300044025650963
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-10,57,719.9740634005764,0.43859649122807015,0.019907056499816892,1.134702220489563,,,1.044783629042176,1.0588854268052372,-0.7917947953012928
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-11,26,392.95862068965516,0.2692307692307692,-0.44892621769530133,-11.672081660077835,,,0.3963904587566693,1.0950082054590071,-1.0177441630679411
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2025-12,29,379.4238805970149,0.27586206896551724,-0.39685928895679534,-11.508919379747065,,,0.45524356327201704,1.2022256908325972,-1.0060345193527545
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-01,45,542.5997248968364,0.35555555555555557,-0.4893819435787654,-22.022187461044442,,,0.28915523851723857,0.5598823411428551,-1.068286376528625
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-02,43,691.6293577981651,0.3953488372093023,-0.26709611561962576,-11.485132971643909,,,0.5053278869140286,0.6901491289655887,-0.8929872370791891
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-03,30,441.2416107382551,0.4,-0.25747816574608123,-7.724344972382437,,,0.5322931121540696,0.7325841126047865,-0.9175196846466598
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-04,30,399.6656534954408,0.4,-0.24861516551266458,-7.4584549653799375,,,0.6025692221609101,0.9423518210825744,-1.0425931565761573
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,6,4.0,5.0,2026-05,3,1095.75,0.6666666666666666,0.3772990321120635,1.1318970963361905,,,1.9238459923113176,1.178549082107936,-1.2252010678796816
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-06,50,767.600700525394,0.46,-0.21913376780713892,-10.956688390356947,,,0.6428967807256076,0.8576280169914794,-1.136375288191147
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-07,32,388.5207756232687,0.34375,-0.30479659926684216,-9.75349117653895,,,0.5222709182073249,0.9693521413249094,-0.9722078443387121
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-08,87,1098.907780979827,0.40229885057471265,-0.1621530782063946,-14.10731780395633,,,0.7237153463886333,1.055814021377919,-0.9819386260035288
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-09,54,667.6502115655853,0.37037037037037035,-0.2998805977290134,-16.193552277366724,,,0.5372938021776767,0.9401965345199853,-1.0293377343460715
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-10,75,947.3342939481269,0.49333333333333335,0.07991577016741078,5.9936827625558085,,,1.2132549409702797,0.9216053663907229,-0.7396240998394985
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-11,33,498.75517241379305,0.30303030303030304,-0.33004213516652914,-10.891390460495462,,,0.5096372686024173,1.1319494998629689,-0.9656906721358761
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2025-12,35,426.71766342141865,0.2857142857142857,-0.3517539048700883,-12.31138667045309,,,0.5155931204552269,1.3103996946771455,-1.0166153446889818
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-01,61,729.5034106412005,0.32786885245901637,-0.418029294654509,-25.499786973925048,,,0.3784262864057478,0.776238560096129,-1.0005989798987227
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-02,58,932.8954128440366,0.3103448275862069,-0.38799770863864375,-22.503867101041337,,,0.38562110752291684,0.7847099513663882,-0.9157161556409081
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.0,1.5,6,4.0,5.0,2026-03,40,588.3221476510067,0.425,-0.13989274577338198,-5.595709830935279,,,0.7369409829189931,0.9221164733515146,-0.9248560816483055
