entry_mode,filter_name,event_threshold,min_simultaneous_drops,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate,average_concurrent_positions,max_concurrent_positions
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2025-05,5,1826.25,1.4691571894660838,1.3053866711708872,0.07345785947330419,1.0,0.46649134439153683,7.042221436206139,134.5875195805094,0.0,0,1.4691571894660838,0.0,2025-05,2025-05,XRPUSDT,AVAXUSDT,1.0000000000000002,0.2914745592588035,1.0,1.0,2.5,5
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2025-06,4,152.95092693565977,-1.508458848450385,-1.2620161780485206,-0.0603383539380154,0.25,1.8639384431554127,-1.6185715295369458,-10.008706590948188,-0.025240323560970418,3,0.49119109944269385,-2.1750088310814113,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.25,1.25,3
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2025-09,1,365.25,0.7564268694990651,0.7564268694990651,0.007564268694990651,1.0,0.0,0.0,0.0,0.0,0,0.7564268694990651,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2025-10,27,521.6132231404958,4.03786549957563,2.0523048392832526,1.09022368488542,0.6296296296296297,12.444269478688168,1.6860262174582235,7.41065742913089,-0.4958414367795004,9,10.0752484083699,-6.225685445374629,2025-10,2025-10,ADAUSDT,AVAXUSDT,1.0000000000000002,0.32799324623055887,1.0,0.875,12.537037037037036,26
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2025-11,4,1461.0,0.7228169834121824,0.7448729460457094,0.028912679336487293,0.75,0.8250848226118472,1.752103453131204,33.48535116958958,-0.0008616312578166412,1,0.992477019810131,-0.08616312578166405,2025-11,2025-11,AVAXUSDT,SOLUSDT,1.0000000000000002,0.5145442074133691,1.0,0.75,2.0,4
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2026-01,15,431.1147540983606,-0.027876213271259807,0.07499373007374036,-0.004181431990688971,0.5333333333333333,1.052023356993529,-0.1026252022231285,-0.5501800511942985,-0.059868559588440715,5,0.7354662084610765,-0.9002675523939296,2026-01,2026-01,XRPUSDT,SOLUSDT,,,0.0,0.42857142857142855,2.7,6
next_open,drop3_breadth4,-0.03,4,pure_horizon_12,stress,12,8.0,10.0,2026-02,15,5478.75,4.21239142915747,6.206171487840089,0.6318587143736205,0.6666666666666666,4.355681817941528,3.7455724579404412,71.5835636652252,-0.057022566809608655,5,7.029101874084939,-1.4210294606974696,2026-02,2026-02,XRPUSDT,AVAXUSDT,1.0000000000000002,0.24768493468273922,1.0,1.0,3.3,9
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-05,5,1826.25,0.8806206241014716,0.8012785721982187,0.04403103120507358,1.0,0.21877978098082054,9.000500727495494,172.01320334351527,0.0,0,0.8806206241014716,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,0.9999999999999999,0.28086624565275314,1.0,1.0,2.5,5
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-06,4,152.95092693565977,-0.11007512096754303,0.6884032154708698,-0.004403004838701721,0.75,2.177793976427276,-0.10108864489387923,-0.6250984698271842,0.0,1,0.9392049706940692,-3.2579153959523794,2025-06,2025-06,LINKUSDT,AVAXUSDT,,,0.0,0.75,1.25,3
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-09,1,365.25,0.44879816007196377,0.44879816007196377,0.0044879816007196375,1.0,0.0,0.0,0.0,0.0,0,0.44879816007196377,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-10,27,521.6132231404958,4.270296988024042,2.4845172254500802,1.1529801867664915,0.7407407407407407,10.726929046035503,2.068543004691421,9.091948527528189,-0.17228946756508315,2,8.083565015266887,-6.6247545183840835,2025-10,2025-10,ADAUSDT,AVAXUSDT,0.9999999999999998,0.3219753271210288,1.0,0.875,10.425925925925926,23
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-11,4,1461.0,1.6495717937325813,1.768081477231189,0.06598287174930326,1.0,0.7025114520373246,4.696213247339174,89.7517492322727,0.0,0,1.6495717937325813,0.0,2025-11,2025-11,LINKUSDT,SOLUSDT,1.0,0.3559762394380466,1.0,1.0,2.0,4
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2026-01,15,431.1147540983606,-0.4334958313427486,-0.3621039622638577,-0.06502437470141229,0.3333333333333333,0.9530034554535024,-1.761716734428693,-9.444672284595892,-0.09180022714224015,8,0.6106166885054433,-0.9555520912668447,2026-01,2026-01,XRPUSDT,SOLUSDT,,,0.0,0.2857142857142857,2.7,6
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2026-02,15,5478.75,5.214337010014672,6.9077043381831436,0.7821505515022009,0.8,4.473169484033851,4.514704947662336,86.28285066694414,-0.031588606973480475,3,6.781159653964012,-1.0529535657826823,2026-02,2026-02,SOLUSDT,BNBUSDT,1.0000000000000002,0.14449007759138416,1.0,1.0,3.3,9
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-05,5,1826.25,2.1588871301527,2.028630056495664,0.10794435650763501,1.0,0.5058096177374654,9.543943431452284,182.39921665227493,0.0,0,2.1588871301527,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,1.0,0.25046328560070774,1.0,1.0,2.5,5
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-06,4,152.95092693565977,-0.5670969896367205,0.47071377897611966,-0.02268387958546882,0.5,2.6541178719410254,-0.4273336882525023,-2.642489024486075,-0.0006651317793032532,2,1.12663028524739,-2.260824264520831,2025-06,2025-06,LINKUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-09,1,365.25,1.0277322696987803,1.0277322696987803,0.010277322696987803,1.0,0.0,0.0,0.0,0.0,0,1.0277322696987803,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-10,27,521.6132231404958,2.444029065210649,1.6005110082677596,0.6598878476068751,0.5555555555555556,12.644505887367592,1.0043530100331668,4.414472336315661,-0.6710302863997987,9,10.585668135886793,-7.733019773134529,2025-10,2025-10,ADAUSDT,AVAXUSDT,1.0000000000000002,0.3188428791596323,1.0,0.875,10.425925925925926,23
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2025-11,4,1461.0,1.0877673583982805,1.042069166673201,0.04351069433593122,1.0,0.35338431848155194,6.156285389641965,117.655939667244,0.0,0,1.0877673583982805,0.0,2025-11,2025-11,ADAUSDT,SOLUSDT,1.0000000000000002,0.3584516828532836,1.0,1.0,2.0,4
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2026-01,15,431.1147540983606,0.05919788861986783,0.19507182013961627,0.008879683292980174,0.6,0.7558952306054006,0.3033124531977323,1.6260768058256543,-0.03722943946389663,5,0.5438919335858936,-0.6678431788291708,2026-01,2026-01,XRPUSDT,ETHUSDT,1.0000000000000009,3.1213531342127054,1.0,0.42857142857142855,2.7,6
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,base,6,4.0,5.0,2026-02,15,5478.75,5.9340329601988655,8.36525476169764,0.8901049440298299,0.8666666666666667,4.451408312625974,5.162952759356809,98.67184834896739,-0.0028481361838325944,1,6.8808805237021735,-0.22047620257263142,2026-02,2026-02,XRPUSDT,BNBUSDT,1.0000000000000002,0.14832437511013583,1.0,1.0,3.3,9
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-05,5,1826.25,0.6997104081302519,0.6204476586673381,0.034985520406512594,1.0,0.21856111042577506,7.1586387628402655,136.8124310476958,0.0,0,0.6997104081302519,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,1.0,0.30167250044876776,1.0,1.0,2.5,5
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-06,4,152.95092693565977,-0.2899951357991631,0.5076851209436285,-0.011599805431966523,0.5,2.1756172697158513,-0.2665865360013787,-1.6484822395821963,-0.0005703129634868145,2,1.1658699476111356,-1.7458602192094619,2025-06,2025-06,LINKUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-09,1,365.25,0.26831955097712984,0.26831955097712984,0.0026831955097712983,1.0,0.0,0.0,0.0,0.0,0,0.26831955097712984,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-10,27,521.6132231404958,4.085998787986934,2.3020039136238784,1.1032196727564723,0.7037037037037037,10.716207472415487,1.9812487352476567,8.708260587402775,-0.177518165163068,3,8.314557438866876,-5.9568280078529305,2025-10,2025-10,ADAUSDT,AVAXUSDT,0.9999999999999998,0.32963419212265677,1.0,0.75,10.425925925925926,23
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-11,4,1461.0,1.467893010491083,1.5862842434722295,0.05871572041964332,1.0,0.7018092913145642,4.1831677883362355,79.94667332195759,0.0,0,1.467893010491083,0.0,2025-11,2025-11,LINKUSDT,SOLUSDT,0.9999999999999999,0.3689737167463903,1.0,1.0,2.0,4
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2026-01,15,431.1147540983606,-0.6130925869319913,-0.5417720740797448,-0.0919638880397987,0.3333333333333333,0.9520509277856205,-2.494086513201221,-13.370951927896002,-0.10704637380957704,8,0.4299763416701819,-1.134627051233078,2026-01,2026-01,XRPUSDT,SOLUSDT,,,0.0,0.2857142857142857,2.7,6
next_close,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2026-02,15,5478.75,5.0290952412681555,6.720770047523167,0.7543642861902233,0.8,4.468698547782473,4.3586744345482895,83.30087119794767,-0.03695793518706411,3,6.5943518448107294,-1.231931172902137,2026-02,2026-02,SOLUSDT,BNBUSDT,1.0,0.14488946335818215,1.0,1.0,3.3,9
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-05,5,1826.25,1.9766992858507897,1.8465724042364955,0.09883496429253949,1.0,0.5053040606454954,8.747275785971972,167.17369111228234,0.0,0,1.9766992858507897,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,1.0,0.2550592841614459,1.0,1.0,2.5,5
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-06,4,152.95092693565977,-0.7465602107681223,0.2902132652037749,-0.02986240843072489,0.5,2.6514650791390877,-0.5631303362369948,-3.482210211290774,-0.0024647673295666375,2,0.9454741824355063,-2.438594603971751,2025-06,2025-06,LINKUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-09,1,365.25,0.8466750155275361,0.8466750155275361,0.00846675015527536,1.0,0.0,0.0,0.0,0.0,0,0.8466750155275361,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-10,27,521.6132231404958,2.2615562213309524,1.41888126131811,0.6106201797593571,0.5555555555555556,12.631867694257679,0.930297175602793,4.0889718109327955,-0.6883625946254404,9,10.395057717654806,-7.905320649073866,2025-10,2025-10,ADAUSDT,AVAXUSDT,1.0000000000000004,0.3324309465744695,1.0,0.875,10.425925925925926,23
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2025-11,4,1461.0,0.9066500991109051,0.860997582762706,0.0362660039644362,1.0,0.3530311105904205,5.136375078075099,98.16390859837732,0.0,0,0.9066500991109051,0.0,2025-11,2025-11,ADAUSDT,SOLUSDT,1.0,0.37998651782298515,1.0,1.0,2.0,4
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2026-01,15,431.1147540983606,-0.12089131471169218,0.014846810711670735,-0.018133697206753827,0.5333333333333333,0.7551397127559588,-0.6200310229622589,-3.324024631042813,-0.049794331061080124,5,0.4254553956912089,-0.7452875551721505,2026-01,2026-01,XRPUSDT,ETHUSDT,,,0.0,0.42857142857142855,2.7,6
next_open,drop3_breadth4,-0.03,4,pure_horizon_6,stress,6,8.0,10.0,2026-02,15,5478.75,5.74807185481081,8.17686364829709,0.8622107782216215,0.8666666666666667,4.446959126681724,5.006159474889904,95.67529116393082,-0.0046455898195577145,1,6.69397304346485,-0.40028587144045985,2026-02,2026-02,XRPUSDT,BNBUSDT,1.0000000000000002,0.1487938956456992,1.0,1.0,3.3,9
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-05,5,1826.25,0.6298954650718747,0.5336707729657575,0.03149477325359373,1.0,0.2355817767583532,5.9787692324958845,114.26333699318978,0.0,0,0.6298954650718747,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,1.0,0.3331733448501675,1.0,1.0,2.5,5
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-06,4,152.95092693565977,-0.4913227823446698,-0.0558740169441246,-0.019652911293786792,0.5,1.754633217927508,-0.5600290446170827,-3.463032858106051,-0.004924928434531274,2,0.7329984772543647,-1.7156440419437042,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-09,1,365.25,0.40388757542485726,0.40388757542485726,0.004038875754248572,1.0,0.0,0.0,0.0,0.0,0,0.40388757542485726,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-10,27,521.6132231404958,5.205889694711844,2.8448755011240023,1.4055902175721977,0.7407407407407407,10.705001080930035,2.5269120614764398,11.106636093341075,-0.13204867712095522,2,8.696857572629476,-4.768304242195672,2025-10,2025-10,ADAUSDT,LTCUSDT,1.0,0.32332913546757625,1.0,1.0,12.537037037037036,26
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-11,4,1461.0,1.5570264335360537,1.7740813631368944,0.06228105734144215,1.0,0.821124560593384,3.7924244585032794,72.47897636990352,0.0,0,1.5570264335360537,0.0,2025-11,2025-11,AVAXUSDT,SOLUSDT,1.0,0.36501171908003455,1.0,1.0,2.0,4
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2026-01,15,431.1147540983606,-0.3869536539990459,-0.21052855268110285,-0.05804304809985688,0.3333333333333333,1.0727378111710162,-1.3970469224501814,-7.4896548865582,-0.08976893468537671,8,0.7150069443171848,-0.9379339531571612,2026-01,2026-01,XRPUSDT,SOLUSDT,,,0.0,0.2857142857142857,2.7,6
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2026-02,15,5478.75,4.442911613497054,6.106551820163722,0.666436742024558,0.8,4.145853044096778,4.150490262129981,79.32215629448733,-0.03190731800926992,3,5.819533833615234,-1.063577266975664,2026-02,2026-02,XRPUSDT,AVAXUSDT,1.0,0.15637426529288348,1.0,1.0,3.3,9
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-05,5,1826.25,1.9048621838361555,1.75776646159679,0.09524310919180778,1.0,0.48029305008846745,8.86833846553013,169.48738231087668,0.0,0,1.9048621838361555,0.0,2025-05,2025-05,XRPUSDT,AVAXUSDT,1.0,0.26390737977933465,1.0,1.0,2.5,5
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-06,4,152.95092693565977,-0.9484274485573031,-0.24683267132917294,-0.03793709794229212,0.5,2.21701530965931,-0.8555894444437089,-5.290679809621586,-0.006809627661566543,2,0.5136070686420575,-2.4104619657566637,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-09,1,365.25,0.9825630500156304,0.9825630500156304,0.009825630500156304,1.0,0.0,0.0,0.0,0.0,0,0.9825630500156304,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-10,27,521.6132231404958,3.3330723037160976,1.9694939537009424,0.8999295220033464,0.5925925925925926,12.463063077759257,1.3896384554867067,6.1079326272183,-0.5746733986953606,9,10.315016675558548,-6.822483146236556,2025-10,2025-10,ADAUSDT,AVAXUSDT,1.0000000000000002,0.3197765513734002,1.0,0.875,12.537037037037036,26
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2025-11,4,1461.0,0.9957588379637999,1.011382654912937,0.039830353518552,1.0,0.5589669366319946,3.562854160797617,68.09154021535262,0.0,0,0.9957588379637999,0.0,2025-11,2025-11,ADAUSDT,SOLUSDT,1.0,0.39157276371059385,1.0,1.0,2.0,4
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2026-01,15,431.1147540983606,0.10575197017948516,0.2627828638073449,0.015862795526922775,0.6,0.8778440843521451,0.46656989166366486,2.501310022494473,-0.04381684605084346,5,0.679645245315341,-0.7550879425242986,2026-01,2026-01,XRPUSDT,ETHUSDT,1.0000000000000007,1.8021023067151523,1.0,0.42857142857142855,2.7,6
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,base,12,4.0,5.0,2026-02,15,5478.75,5.165424522662903,7.5308881313173845,0.7748136783994355,0.8,4.324123600358949,4.626510479650521,88.41962375225283,-0.018402902537534606,2,6.669893893087854,-0.8524529590368937,2026-02,2026-02,XRPUSDT,AVAXUSDT,1.0000000000000002,0.18861755768449673,1.0,1.0,3.3,9
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-05,5,1826.25,0.4492358490849858,0.35310733363074676,0.022461792454249292,1.0,0.23534631259593597,4.268271235710924,81.57312912055292,0.0,0,0.4492358490849858,0.0,2025-05,2025-05,XRPUSDT,LTCUSDT,1.0,0.3865421977209775,1.0,1.0,2.5,5
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-06,4,152.95092693565977,-0.6708617398530466,-0.235848205819834,-0.026834469594121866,0.5,1.7528794607113116,-0.7654396721390226,-4.733223680082149,-0.006720306314845388,2,0.5522358097295389,-1.8939592894356323,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-09,1,365.25,0.22345385449303218,0.22345385449303218,0.0022345385449303217,1.0,0.0,0.0,0.0,0.0,0,0.22345385449303218,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-10,27,521.6132231404958,5.020656369063295,2.662002010931224,1.3555772196470897,0.7407407407407407,10.694301424327577,2.439438979748606,10.722162212541882,-0.1373175954191443,2,8.5081350219709,-4.943568353529863,2025-10,2025-10,ADAUSDT,LTCUSDT,1.0,0.32961075224428865,1.0,1.0,12.537037037037036,26
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-11,4,1461.0,1.37544014945142,1.5922781324874729,0.0550176059780568,1.0,0.8203038459797368,3.3534894568454727,64.09026356594822,0.0,0,1.37544014945142,0.0,2025-11,2025-11,AVAXUSDT,SOLUSDT,0.9999999999999999,0.38006549209906354,1.0,1.0,2.0,4
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2026-01,15,431.1147540983606,-0.5665969285294196,-0.3903481642324467,-0.08498953927941293,0.3333333333333333,1.0716656089248684,-2.0476727534517356,-10.977700174210698,-0.10408161336768981,8,0.5342622593430147,-1.1170265224656366,2026-01,2026-01,XRPUSDT,SOLUSDT,,,0.0,0.2857142857142857,2.7,6
next_close,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2026-02,15,5478.75,4.258440885012442,5.920418282045863,0.6387661327518663,0.7333333333333333,4.141709260872404,3.9821410894949993,76.10474858107983,-0.03740933486285562,4,6.1470497055883815,-0.9352333715713904,2026-02,2026-02,XRPUSDT,AVAXUSDT,1.0000000000000002,0.15734834475038006,1.0,1.0,3.3,9
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-05,5,1826.25,1.722928237658437,1.5759795377036916,0.08614641188292185,1.0,0.4798129968249801,8.029346193728625,153.45296904627284,0.0,0,1.722928237658437,0.0,2025-05,2025-05,XRPUSDT,AVAXUSDT,0.9999999999999999,0.27058510875654845,1.0,1.0,2.5,5
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-06,4,152.95092693565977,-1.1275095296092534,-0.42661599688672663,-0.04510038118437014,0.5,2.2147994011959233,-1.0181595037459674,-6.2959588438418725,-0.008603121783591086,2,0.33306368299455447,-2.5880827422130617,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.5,1.25,3
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-09,1,365.25,0.8015509425133006,0.8015509425133006,0.008015509425133006,1.0,0.0,0.0,0.0,0.0,0,0.8015509425133006,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-10,27,521.6132231404958,3.149710860453291,1.7874954080208165,0.8504219323223887,0.5555555555555556,12.45060623687352,1.3145044833157886,5.777693320567468,-0.5921020157024703,9,10.80164509843964,-6.415206937029643,2025-10,2025-10,ADAUSDT,AVAXUSDT,1.0,0.329586425615242,1.0,0.875,12.537037037037036,26
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2025-11,4,1461.0,0.8147335412615437,0.8303417421939342,0.03258934165046175,1.0,0.5584082487599636,2.9180569702213104,55.76848913008342,0.0,0,0.8147335412615437,0.0,2025-11,2025-11,ADAUSDT,SOLUSDT,1.0,0.42285581309389336,1.0,1.0,2.0,4
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2026-01,15,431.1147540983606,-0.074383763991476,0.08249017714051968,-0.0111575645987214,0.5333333333333333,0.876966678532,-0.3285040198442356,-1.76113035141676,-0.052774552830256324,5,0.5804608020761427,-0.8227775537830402,2026-01,2026-01,XRPUSDT,ETHUSDT,,,0.0,0.42857142857142855,2.7,6
next_open,drop3_breadth4,-0.03,4,scaled_exit_6_12,stress,12,8.0,10.0,2026-02,15,5478.75,4.980231641984142,7.343330967989142,0.7470347462976212,0.8,4.319801635579995,4.465101834952674,85.33486004160784,-0.022482442070671543,2,6.483197294145938,-1.0316309666630488,2026-02,2026-02,XRPUSDT,AVAXUSDT,0.9999999999999999,0.1906160231295266,1.0,1.0,3.3,9
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-05,5,1826.25,0.379170306042278,0.2660629737332965,0.018958515302113902,1.0,0.274112276588695,3.0930777340999263,59.11340105864087,0.0,0,0.379170306042278,0.0,2025-05,2025-05,XRPUSDT,ADAUSDT,1.0,0.45465625004113575,1.0,1.0,2.5,5
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-06,4,152.95092693565977,-0.6269928699651599,-0.8937131739480662,-0.025079714798606396,0.25,1.101274688855076,-1.1386675391895256,-7.041140349012187,-0.017874263478961323,3,0.91681965792513,-1.1415970459285898,2025-06,2025-06,SOLUSDT,AVAXUSDT,,,0.0,0.25,1.25,3
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-09,1,365.25,0.35897699077775075,0.35897699077775075,0.0035897699077775073,1.0,0.0,0.0,0.0,0.0,0,0.35897699077775075,0.0,2025-09,2025-09,LINKUSDT,LINKUSDT,1.0,1.0,1.0,1.0,0.5,1
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-10,27,521.6132231404958,4.4646855156664005,0.8182110192831573,1.2054650892299281,0.5925925925925926,11.532267739862217,2.011676019163456,8.84199882662116,-0.3856949751713551,11,10.07132875762309,-3.6904319271796964,2025-10,2025-10,ADAUSDT,SOLUSDT,1.0,0.32072607440447326,1.0,1.0,8.351851851851851,15
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-11,4,1461.0,1.1228624091890733,1.5939219183003248,0.04491449636756293,0.75,1.6583160424621517,1.3542200406165348,25.881196421307898,0.0,1,1.9193307346952035,-1.2665425673293182,2025-11,2025-11,AVAXUSDT,SOLUSDT,1.0,0.5722313674524717,1.0,0.75,2.0,4
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2026-01,15,431.1147540983606,-1.1532284818563379,-0.9683960238033171,-0.17298427227845067,0.26666666666666666,1.6804486076068978,-2.6578823561657403,-14.249071564354294,-0.20687215349311816,9,0.9545455122725501,-1.9196917524486607,2026-01,2026-01,AVAXUSDT,SOLUSDT,,,0.0,0.14285714285714285,2.7,6
next_close,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2026-02,15,5478.75,3.671486216979434,5.293676566405906,0.5507229325469151,0.7333333333333333,3.9708824672706484,3.5809684853163484,68.43773239745559,-0.06334888172025813,4,5.582471038792483,-1.5837220430064531,2026-02,2026-02,XRPUSDT,AVAXUSDT,1.0000000000000002,0.21383922164935046,1.0,1.0,3.3,9
next_open,drop3_breadth4,-0.03,4,wide_stop_2atr_horizon_12,base,12,4.0,5.0,2025-05,5,1826.25,1.650837237519611,1.486902866697917,0.08254186187598056,1.0,0.4669580693317677,7.905172916626772,151.07982961651857,0.0,0,1.650837237519611,0.0,2025-05,2025-05,XRPUSDT,AVAXUSDT,1.0,0.28148893248431694,1.0,1.0,2.5,5
