symbol,timeframe,event_type,direction,param_name,param_value,horizon,occurrences,avg_forward_return,median_forward_return,win_rate,std_forward_return,q05,q10,q25,q75,q90,q95,avg_positive_return,avg_negative_return,payoff_asymmetry
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.005,1,1338,-0.0001265305313818367,0.0004556424517155877,0.5336322869955157,0.008725291812887219,-0.014958500854865886,-0.009955093669053982,-0.004218965503152233,0.004523039563776365,0.008830617525975136,0.01215635892200396,0.0055902286223030164,-0.006667822255309698,0.8383889684298984
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.005,3,1338,0.0004222426987264792,0.001190535608451837,0.5455904334828101,0.015178266575739922,-0.02570350173950644,-0.017133085640881555,-0.006848145549316176,0.007772143844852364,0.01704288509694891,0.022100380686434207,0.010169118466315285,-0.011280420640648237,0.9014839774388865
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.005,6,1338,0.0009440173882926667,0.001220611066571342,0.5306427503736921,0.020727679816278776,-0.032591320342618614,-0.022621233944868036,-0.008596377180901255,0.011336935685462624,0.021775250613939368,0.03244542799686989,0.01458358594660466,-0.014476513943556882,1.0073962559954175
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.005,12,1338,0.0014094209490484264,0.0016285974107644874,0.5298953662182362,0.027752106702832353,-0.04154406843057141,-0.03125575136704232,-0.013724973486513442,0.015826948521165007,0.03372483991598612,0.046877175528368814,0.020573648533381166,-0.020192228267631878,1.0188894588895225
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.01,1,480,0.00034106902771606474,-0.00048683171852165197,0.4583333333333333,0.010330423066818684,-0.015242875974013158,-0.009534172276166862,-0.00402735209735422,0.0044222395616885235,0.01029416324985484,0.015532914013274515,0.0077032538493593625,-0.005911207388244589,1.3031608169726125
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.01,3,480,0.0012227389775691078,0.000980449489724755,0.5395833333333333,0.016461447070224396,-0.02522510686821776,-0.015959037050586197,-0.006842469000224033,0.009191153584065082,0.017383321473792204,0.030900044381394855,0.011821940209669214,-0.011198949344213371,1.0556294029294586
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.01,6,480,0.001813176321322735,0.001005295589552424,0.525,0.021614428748472615,-0.03172883394550753,-0.022011544381302196,-0.008874287521495522,0.012938975974767564,0.026803333955978767,0.03766660161358424,0.016396130262455563,-0.014304825403087237,1.1461957626492236
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.01,12,480,0.003070109300397589,0.0013367316308352528,0.5291666666666667,0.029594750035627632,-0.04444174808630664,-0.03161917913108039,-0.013102738954076432,0.016739948901285995,0.04014430809637626,0.052389005786765114,0.02341863696164634,-0.01979947488525366,1.1827908112395533
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.01,1,470,-0.00024561578910381254,0.0004442581138726087,0.5255319148936171,0.01066960343792843,-0.018131278789669497,-0.01258954037071699,-0.005161258274130304,0.005836777887555933,0.010417731907200104,0.0155002273943399,0.00696831061088242,-0.008235928886846412,0.8460867871274966
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.01,3,470,-0.000462476353301328,0.0009527551310721805,0.5297872340425532,0.016864270981672164,-0.02960850647038669,-0.022594957660749124,-0.008393938928530714,0.008916395923089293,0.018598259348737246,0.02310778634019078,0.011099099474377965,-0.013488867217971661,0.8228340671624574
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.01,6,470,-0.000903170678157509,0.00011815540791437762,0.5042553191489362,0.021933768498191463,-0.03813429348395017,-0.026142990723820644,-0.010779274293165497,0.01053237428605236,0.021967943592367253,0.03176929919102341,0.014713336379435747,-0.016787772277512023,0.8764317347302193
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.01,12,470,0.0004908973941521333,0.0011167377466219097,0.5319148936170213,0.028157625395791138,-0.04508701947551564,-0.033041266277798166,-0.01536355992908886,0.016396769640482978,0.033992911653169366,0.04741158572300254,0.020218700321251722,-0.02192706047755195,0.9220889567915782
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.02,1,87,0.0030319957086949994,0.0019379097570382253,0.5747126436781609,0.011861884660445774,-0.012419924056424414,-0.006886757117825848,-0.003129638818373137,0.007549897272064676,0.015233512526730133,0.028155326006954084,0.009768764496868471,-0.006071745896944828,1.6088888867671327
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.02,3,87,0.0026138879904183928,0.0022724626108365786,0.6091954022988506,0.01725926286135014,-0.020236551339567265,-0.014122782161318416,-0.0055815459333178885,0.011071658355974123,0.022380155983015734,0.03162831349071784,0.012098683905984951,-0.012171235054435361,0.9940391301190119
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.02,6,87,0.003515224656149003,0.0003809317677614388,0.5172413793103449,0.019646876144749404,-0.020491583851136065,-0.01685118700866981,-0.007786109318945078,0.014010249307728873,0.028283402870844566,0.03919970791213922,0.01715718129353382,-0.011101157455334729,1.5455308478026164
ETHUSDT,1h,large_return_pct,up,return_pct_abs,0.02,12,87,0.010118555376118506,0.006853710075341191,0.6206896551724138,0.02908175193408183,-0.03144732098843457,-0.01989885774437077,-0.0054176514121644925,0.020799483015400022,0.04659784588164735,0.06839942670981254,0.025276704644975185,-0.01468568888201061,1.721179363668677
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.02,1,109,0.0006048616570169412,0.000339142878412968,0.5321100917431193,0.01231125102476581,-0.017971530382248347,-0.013100716712326576,-0.006482799838281372,0.0077635692552202595,0.017060513736237633,0.021131172356545887,0.009215529822766728,-0.00918766292363968,1.0030330780916383
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.02,3,109,0.00032601933706610185,0.0017413056018287243,0.5688073394495413,0.02159231652924055,-0.034471507570337546,-0.02666190100043455,-0.00857818642148045,0.010015566497314055,0.020788718562077164,0.03650173287321871,0.013801432000157871,-0.01745005694190602,0.7909104277484598
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.02,6,109,-0.0005805229139452643,0.0012821527907256325,0.5137614678899083,0.023384302604515246,-0.03901087482473085,-0.029712149713401546,-0.008981135037546828,0.014124278445406313,0.020718321500053573,0.029057383373795757,0.016055543937041845,-0.018158253926309004,0.8842008709757826
ETHUSDT,1h,large_return_pct,down,return_pct_abs,0.02,12,109,0.001742532215055044,0.002034089490691837,0.5412844036697247,0.026170961831514666,-0.03444382328230331,-0.029997562937056018,-0.016413620336381496,0.018397306538127767,0.03143968779959279,0.04901504182827183,0.0204739250184372,-0.020360511292935903,1.0055702788534906
ETHUSDT,1h,volume_spike,all,volume_z,1.5,1,808,-4.602160304772731e-05,4.486800039449346e-06,0.5,0.010474083012689268,-0.0161534244768251,-0.010998061115245705,-0.0045114364454576505,0.0048219451426642634,0.010488676222730671,0.014783577465620467,0.006976584781890669,-0.0070686279879861235,0.9869786320270508
ETHUSDT,1h,volume_spike,all,volume_z,1.5,3,807,7.402183242526865e-05,0.00013829484964822392,0.5043370508054523,0.016764599228967305,-0.027017616434342105,-0.018359245626893856,-0.00744485966461117,0.008472511521326664,0.01834307551445873,0.02459022839486786,0.011657230669404524,-0.011711893159201124,0.9953327366418421
ETHUSDT,1h,volume_spike,all,volume_z,1.5,6,807,0.000716589078573522,0.0013842855899826034,0.5377942998760843,0.02238934558630063,-0.036267859754295244,-0.024332674648651454,-0.009090578447174369,0.011985485809878238,0.023371838701551483,0.03369042079684587,0.015249956149194733,-0.01619354847812783,0.9417303545169496
ETHUSDT,1h,volume_spike,all,volume_z,1.5,12,807,0.002549363311819302,0.0021247714353012093,0.5415117719950434,0.028162257148252972,-0.04230838805549229,-0.030633605777165757,-0.014028856062423878,0.017568957186820167,0.03645472396237354,0.04985736377134925,0.021834035970125325,-0.020227398719747536,1.0794287625728793
