timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,n20_atr14_m2_vz2_cl0.75_cs0.25,stress,next_close,20,14,2.0,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,95.28260869565219,0.3333333333333333,-0.10048034564341661,-0.3014410369302498,,,0.8541114088981635,1.7648002959497884,-1.033120666440019
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,1,365.25,1.0,0.9903778915038722,0.9903778915038722,,,inf,0.9903778915038722,0.0
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,2,38.27947598253275,0.0,-0.7259642317765749,-1.4519284635531498,,,0.0,0.0,-0.7259642317765749
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.557716969766572,1.115433939533144,,,2.7488892323659626,1.7532295865588527,-0.6377956470257087
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.29752066115702,0.0,-1.1616731855348499,-2.3233463710696998,,,0.0,0.0,-1.1616731855348499
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,47.771117166212534,0.5,-0.22109470600814773,-0.44218941201629547,,,0.6554405656015736,0.8411578653215703,-1.2833472773378658
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.3441365785350796,-2.6882731570701592,,,0.0,0.0,-1.3441365785350796
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.5665232386894394,-1.5665232386894394,,,0.0,0.0,-1.5665232386894394
1h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,95.28260869565219,0.3333333333333333,-0.10048034564341661,-0.3014410369302498,,,0.8541114088981635,1.7648002959497884,-1.033120666440019
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,1,365.25,0.0,-0.1881678947815946,-0.1881678947815946,,,0.0,0.0,-0.1881678947815946
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.557716969766572,1.115433939533144,,,2.7488892323659626,1.7532295865588527,-0.6377956470257087
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.1931403024237905,-1.1931403024237905,,,0.0,0.0,-1.1931403024237905
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.2833472773378658,-1.2833472773378658,,,0.0,0.0,-1.2833472773378658
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.3441365785350796,-2.6882731570701592,,,0.0,0.0,-1.3441365785350796
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.5665232386894394,-1.5665232386894394,,,0.0,0.0,-1.5665232386894394
1h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,2,63.52173913043479,0.5,0.18409343907677167,0.36818687815354334,,,1.2636283408579274,1.7648002959497884,-1.396613417796245
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,175.32,0.0,-1.4294163740901211,-2.8588327481802422,,,0.0,0.0,-1.4294163740901211
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.5600181044532748,6.240072417813099,,,inf,1.5600181044532748,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.22464993127274113,-0.6739497938182234,,,0.6192695336225054,1.0961995725579405,-0.885074683188082
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.3391304347826,0.5,0.01605596458944399,0.09633578753666394,,,1.0251548314462045,1.3086829627619052,-1.2765710335830174
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.161582231067293,-2.323164462134586,,,0.0,0.0,-1.161582231067293
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.2821067242484632,-1.2821067242484632,,,0.0,0.0,-1.2821067242484632
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.1719532554257,0.8,1.0676836429079057,5.338418214539528,,,5.277329737215452,1.6466227134748834,-1.2480726393600055
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,175.32,0.0,-1.4294163740901211,-2.8588327481802422,,,0.0,0.0,-1.4294163740901211
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.74933324182608,6.99733296730432,,,inf,1.74933324182608,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.22464993127274113,-0.6739497938182234,,,0.6192695336225054,1.0961995725579405,-0.885074683188082
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,7,133.39565217391305,0.42857142857142855,0.007338804117556418,0.05137162882289492,,,1.0132582987905467,1.3086829627619052,-0.9686693148657053
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.61363636363636,0.3333333333333333,0.10021318134161679,0.3006395440248504,,,1.207118465240692,1.7521737839849496,-0.7257671199800496
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.161582231067293,-2.323164462134586,,,0.0,0.0,-1.161582231067293
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,48.835654596100284,0.5,-0.31185348520115264,-0.6237069704023053,,,0.513529600456697,0.6583997538461579,-1.2821067242484632
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,2,98.49438202247191,1.0,1.2380414745410468,2.4760829490820937,,,inf,1.2380414745410468,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.1719532554257,0.8,1.0676836429079057,5.338418214539528,,,5.277329737215452,1.6466227134748834,-1.2480726393600055
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,175.32,0.0,-1.4294163740901211,-2.8588327481802422,,,0.0,0.0,-1.4294163740901211
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,3,1095.75,1.0,1.7372447506169681,5.211734251850904,,,inf,1.7372447506169681,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,2,43.396039603960396,0.0,-0.885074683188082,-1.770149366376164,,,0.0,0.0,-0.885074683188082
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,4,76.22608695652174,0.5,-0.10933714378205878,-0.4373485751282351,,,0.8295738179829332,1.0644283729309647,-1.2831026604950824
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.1924191170200686,-1.1924191170200686,,,0.0,0.0,-1.1924191170200686
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.2821067242484632,-1.2821067242484632,,,0.0,0.0,-1.2821067242484632
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,47.81454545454545,0.6666666666666666,0.7056428753001504,2.116928625900451,,,2.696158187544263,1.6825006326302283,-1.2480726393600055
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-05,1,365.25,1.0,1.7797543925420787,1.7797543925420787,,,inf,1.7797543925420787,0.0
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,3,50.76833976833977,0.0,-1.339596107839703,-4.018788323519109,,,0.0,0.0,-1.339596107839703
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.5600181044532748,6.240072417813099,,,inf,1.5600181044532748,0.0
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,4,86.79207920792079,0.5,0.2946780675383952,1.1787122701535808,,,1.6658829432945712,1.4744308182648722,-0.885074683188082
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.3391304347826,0.5,0.01605596458944399,0.09633578753666394,,,1.0251548314462045,1.3086829627619052,-1.2765710335830174
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,3,61.587822014051525,0.0,-1.2271281391268491,-3.6813844173805474,,,0.0,0.0,-1.2271281391268491
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,77.57522123893806,0.0,-1.2862994051263743,-2.5725988102527486,,,0.0,0.0,-1.2862994051263743
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,10,143.4697217675941,0.7,0.591497389884712,5.91497389884712,,,2.565964027680123,1.3845976007501477,-1.2590697688013048
1h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-05,2,730.5,0.0,-0.8995621251292247,-1.7991242502584495,,,0.0,0.0,-0.8995621251292247
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-05,1,365.25,1.0,1.7797543925420787,1.7797543925420787,,,inf,1.7797543925420787,0.0
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,4,67.6911196911197,0.0,-1.3059855046247546,-5.223942018499018,,,0.0,0.0,-1.3059855046247546
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.74933324182608,6.99733296730432,,,inf,1.74933324182608,0.0
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,5,108.490099009901,0.4,-0.0020300507149688006,-0.010150253574844004,,,0.9965697151779659,1.4744308182648722,-0.9863372967015295
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,7,133.39565217391305,0.42857142857142855,0.007338804117556418,0.05137162882289492,,,1.0132582987905467,1.3086829627619052,-0.9686693148657053
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.61363636363636,0.3333333333333333,0.10021318134161679,0.3006395440248504,,,1.207118465240692,1.7521737839849496,-0.7257671199800496
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,3,61.587822014051525,0.0,-1.2271281391268491,-3.6813844173805474,,,0.0,0.0,-1.2271281391268491
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,3,44.95384615384615,0.3333333333333333,-0.6380663521355302,-1.9141990564065905,,,0.25592787776399245,0.6583997538461579,-1.2862994051263743
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,2,98.49438202247191,1.0,1.2380414745410468,2.4760829490820937,,,inf,1.2380414745410468,0.0
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,10,143.4697217675941,0.7,0.591497389884712,5.91497389884712,,,2.565964027680123,1.3845976007501477,-1.2590697688013048
1h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-05,2,730.5,0.0,-0.8995621251292247,-1.7991242502584495,,,0.0,0.0,-0.8995621251292247
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-05,1,365.25,1.0,1.7797543925420787,1.7797543925420787,,,inf,1.7797543925420787,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,3,50.76833976833977,0.0,-1.339596107839703,-4.018788323519109,,,0.0,0.0,-1.339596107839703
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,3,1095.75,1.0,1.7372447506169681,5.211734251850904,,,inf,1.7372447506169681,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,0.027504232531880057,0.08251269759564017,,,1.0466134096720658,1.852662063971804,-0.885074683188082
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,4,76.22608695652174,0.5,-0.10933714378205878,-0.4373485751282351,,,0.8295738179829332,1.0644283729309647,-1.2831026604950824
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.1924191170200686,-1.1924191170200686,,,0.0,0.0,-1.1924191170200686
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,77.57522123893806,0.0,-1.2862994051263743,-2.5725988102527486,,,0.0,0.0,-1.2862994051263743
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.345688816441657,-2.691377632883314,,,0.0,0.0,-1.345688816441657
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.4371854990776871,1.4371854990776871,,,inf,1.4371854990776871,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.2083223833934298,-1.2083223833934298,,,0.0,0.0,-1.2083223833934298
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,8,124.78291814946618,0.625,0.3366855387760053,2.6934843102080426,,,1.7130884448583468,1.2941387233223913,-1.2590697688013048
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,175.32,0.0,-1.4294163740901211,-2.8588327481802422,,,0.0,0.0,-1.4294163740901211
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.5600181044532748,6.240072417813099,,,inf,1.5600181044532748,0.0
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.22464993127274113,-0.6739497938182234,,,0.6192695336225054,1.0961995725579405,-0.885074683188082
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.3391304347826,0.5,0.01605596458944399,0.09633578753666394,,,1.0251548314462045,1.3086829627619052,-1.2765710335830174
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.7468225798522691,1.4936451597045382,,,6.777484655178705,1.7521737839849496,-0.25852862428041146
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.161582231067293,-2.323164462134586,,,0.0,0.0,-1.161582231067293
