timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
4h,n100_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,100,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,1,365.25,0.0,-1.0399798793423713,-1.0399798793423713,,,0.0,0.0,-1.0399798793423713
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,273.9375,1.0,0.5837263580989345,0.5837263580989345,,,inf,0.5837263580989345,0.0
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,1,365.25,1.0,1.949721747736067,1.949721747736067,,,inf,1.949721747736067,0.0
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,1,365.25,0.0,-1.0399798793423713,-1.0399798793423713,,,0.0,0.0,-1.0399798793423713
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,273.9375,1.0,0.5837263580989345,0.5837263580989345,,,inf,0.5837263580989345,0.0
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,1,365.25,0.0,-1.0399798793423713,-1.0399798793423713,,,0.0,0.0,-1.0399798793423713
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,273.9375,1.0,0.5837263580989345,0.5837263580989345,,,inf,0.5837263580989345,0.0
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,1,365.25,0.0,-1.0399798793423713,-1.0399798793423713,,,0.0,0.0,-1.0399798793423713
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,273.9375,1.0,0.5837263580989345,0.5837263580989345,,,inf,0.5837263580989345,0.0
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,100,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,100,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,100,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,100,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,100,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,100,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,100,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,100,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,base,next_close,100,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,base,next_close,100,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,base,next_close,100,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,base,next_close,100,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,base,next_close,100,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,base,next_close,100,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,base,next_close,100,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,base,next_close,100,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,base,next_close,100,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,1,365.25,0.0,-1.0793072854502885,-1.0793072854502885,,,0.0,0.0,-1.0793072854502885
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,base,next_close,100,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,1,365.25,0.0,-1.0622291709333311,-1.0622291709333311,,,0.0,0.0,-1.0622291709333311
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,2,4.816483516483516,0.5,-0.33587559996530286,-0.6717511999306057,,,0.35407288806838655,0.3682286794117656,-1.0399798793423713
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,51.56470588235294,0.5,-0.2604769764983491,-0.5209539529966982,,,0.5284120231309174,0.5837263580989345,-1.1046803110956327
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,2,3.1396848137535813,0.0,-0.63821386160015,-1.2764277232003,,,0.0,0.0,-0.63821386160015
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,3,4.61692415730337,0.0,-0.8948217667418822,-2.6844653002256464,,,0.0,0.0,-0.8948217667418822
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,4,4.856509695290859,0.5,0.09508784732658115,0.3803513893063246,,,1.1765259110952382,1.267500227200454,-1.0773245325472918
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,5,7.208881578947368,0.2,-0.775152138306661,-3.875760691533305,,,0.08476321015392908,0.3589474567101127,-1.0586770370608545
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,2,4.816483516483516,0.5,-0.33587559996530286,-0.6717511999306057,,,0.35407288806838655,0.3682286794117656,-1.0399798793423713
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,51.56470588235294,0.5,-0.2604769764983491,-0.5209539529966982,,,0.5284120231309174,0.5837263580989345,-1.1046803110956327
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,2,3.1396848137535813,0.0,-0.63821386160015,-1.2764277232003,,,0.0,0.0,-0.63821386160015
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,3,4.61692415730337,0.0,-0.8948217667418822,-2.6844653002256464,,,0.0,0.0,-0.8948217667418822
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,4,4.856509695290859,0.5,0.09508784732658115,0.3803513893063246,,,1.1765259110952382,1.267500227200454,-1.0773245325472918
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,6,8.650657894736842,0.16666666666666666,-0.8279767101300092,-4.967860260780055,,,0.06738509736920595,0.3589474567101127,-1.0653615434980337
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,2,4.816483516483516,0.5,-0.33587559996530286,-0.6717511999306057,,,0.35407288806838655,0.3682286794117656,-1.0399798793423713
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,51.56470588235294,0.5,-0.2604769764983491,-0.5209539529966982,,,0.5284120231309174,0.5837263580989345,-1.1046803110956327
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,1,273.9375,0.0,-1.0936847807243155,-1.0936847807243155,,,0.0,0.0,-1.0936847807243155
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,3,4.61692415730337,0.0,-0.8948217667418822,-2.6844653002256464,,,0.0,0.0,-0.8948217667418822
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,1,365.25,1.0,1.9404413453932703,1.9404413453932703,,,inf,1.9404413453932703,0.0
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,5,7.208881578947368,0.2,-0.775152138306661,-3.875760691533305,,,0.08476321015392908,0.3589474567101127,-1.0586770370608545
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,3,7.224725274725275,0.3333333333333333,-0.5044775181044489,-1.5134325543133467,,,0.19569339730870988,0.3682286794117656,-0.9408306168625562
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,2,3.5576298701298703,0.0,-1.0429340946106218,-2.0858681892212436,,,0.0,0.0,-1.0429340946106218
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,51.56470588235294,0.5,-0.2604769764983491,-0.5209539529966982,,,0.5284120231309174,0.5837263580989345,-1.1046803110956327
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,2,3.1396848137535813,0.0,-0.63821386160015,-1.2764277232003,,,0.0,0.0,-0.63821386160015
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,5.049539170506913,0.0,-0.936606598446321,-3.746426393785284,,,0.0,0.0,-0.936606598446321
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,5,6.070637119113574,0.6,0.2810977379190131,1.4054886895950656,,,1.6523051537088098,1.1867125848965496,-1.0773245325472918
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,6,8.650657894736842,0.16666666666666666,-0.8236231121317812,-4.941738672790687,,,0.06771716867225962,0.3589474567101127,-1.06013722590016
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,3,7.224725274725275,0.3333333333333333,-0.5044775181044489,-1.5134325543133467,,,0.19569339730870988,0.3682286794117656,-0.9408306168625562
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,2,3.5576298701298703,0.0,-1.0429340946106218,-2.0858681892212436,,,0.0,0.0,-1.0429340946106218
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,3,3.4970744680851062,0.6666666666666666,0.4566929160775384,1.3700787482326153,,,2.2402490878775216,1.237379529664124,-1.1046803110956327
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,3,3.6935393258426967,0.0,-0.7972411988591008,-2.3917235965773025,,,0.0,0.0,-0.7972411988591008
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,5.049539170506913,0.0,-0.936606598446321,-3.746426393785284,,,0.0,0.0,-0.936606598446321
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,6,7.284764542936288,0.6666666666666666,0.28965560023091014,1.737933601385461,,,1.806597060068884,0.9731456666200111,-1.0773245325472918
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,7,10.092434210526315,0.14285714285714285,-0.8619768917196341,-6.033838242037438,,,0.05614883301663565,0.3589474567101127,-1.0654642831245917
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,3,7.224725274725275,0.3333333333333333,-0.5044775181044489,-1.5134325543133467,,,0.19569339730870988,0.3682286794117656,-0.9408306168625562
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,1,365.25,0.0,-1.0415182092960404,-1.0415182092960404,,,0.0,0.0,-1.0415182092960404
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,51.56470588235294,0.5,-0.2604769764983491,-0.5209539529966982,,,0.5284120231309174,0.5837263580989345,-1.1046803110956327
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,BTCUSDT,1,273.9375,0.0,-1.0936847807243155,-1.0936847807243155,,,0.0,0.0,-1.0936847807243155
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ETHUSDT,2,7.080775444264944,0.5,0.882779916815529,1.765559833631058,,,11.949010081282537,1.9268127524359557,-0.1612529188048976
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,5.802736098852604,0.6666666666666666,0.9487490868512097,2.8462472605536293,,,3.7284251994011175,1.9447152174638802,-1.043183174374131
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,5.049539170506913,0.0,-0.936606598446321,-3.746426393785284,,,0.0,0.0,-0.936606598446321
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,SOLUSDT,2,9.405579399141631,1.0,1.4827893228410056,2.9655786456820112,,,inf,1.4827893228410056,0.0
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,XRPUSDT,6,8.650657894736842,0.16666666666666666,-0.8236231121317812,-4.941738672790687,,,0.06771716867225962,0.3589474567101127,-1.06013722590016
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,ADAUSDT,1,365.25,0.0,-1.0397421044324566,-1.0397421044324566,,,0.0,0.0,-1.0397421044324566
