timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
4h,n50_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,50,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,19,22.14813829787234,0.3684210526315789,-0.07216840009609252,-1.3711996018257577,-6.099449619959263,5,0.876108325229748,1.3852186239528785,-0.9223108307913256
4h,n50_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,50,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,17.324110671936758,0.35714285714285715,-0.1092145088653449,-1.5290031241148285,-5.858094449545747,4,0.8250556834557722,1.4421877114866395,-0.9711046312831139
4h,n50_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,50,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,17,20.402792990142387,0.35294117647058826,-0.1276548666946071,-2.1701327338083205,-6.040837392021731,5,0.7824565820166997,1.3009162777401393,-0.9068754909317414
4h,n100_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,100,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n100_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,100,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n100_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,100,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n100_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,100,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n100_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,100,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.12961364597819788,-0.6480682298909894,-3.1815163357259912,3,0.7963020894742296,1.2667240529175008,-1.060505445241997
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,20,24.748729531338224,0.35,-0.16679428475643268,-3.3358856951286535,-7.594277467669757,6,0.7310522810935703,1.2953695752825427,-0.954113286315881
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,20,24.748729531338224,0.35,-0.16679428475643268,-3.3358856951286535,-7.594277467669757,6,0.7310522810935703,1.2953695752825427,-0.954113286315881
4h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,18,20.982446808510637,0.3333333333333333,-0.17128396709677457,-3.083111407741942,-7.811361425875448,5,0.7214323609051363,1.3307697602923274,-0.9223108307913256
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,23,28.46103896103896,0.34782608695652173,-0.18340903176000153,-4.218407730480036,-8.476799503021137,4,0.7052359161065374,1.2615905409083177,-0.9540754705164384
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,31,35.568848167539265,0.3548387096774194,-0.19177930511764546,-5.945158458647009,-10.258786194605674,5,0.6847059908087064,1.173705549935808,-0.9427959753970448
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.3333333333333333,-0.2116132747371493,-5.078718593691583,-8.28416459000754,6,0.6554667119720011,1.2077682669981797,-0.9213040456048138
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.3333333333333333,-0.2116132747371493,-5.078718593691583,-8.28416459000754,6,0.6554667119720011,1.2077682669981797,-0.9213040456048138
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_close,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8989010989011,0.3333333333333333,-0.22001536766831972,-5.280368824039673,-8.476799503021137,4,0.6565187778367809,1.2615905409083177,-0.9608183219566383
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,27,32.40443592552026,0.3333333333333333,-0.22078668996455428,-5.961240629042965,-9.166686625358922,4,0.6419357892834684,1.1874759373637975,-0.9249180036287302
4h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,16,19.2026286966046,0.3125,-0.24262778373278157,-3.882044539724505,-6.719261856628697,5,0.6108471962205471,1.2187171721049301,-0.9068754909317414
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_close,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,33,37.863612565445024,0.3333333333333333,-0.24398392521611667,-8.05146953213185,-11.303136174530877,5,0.6159058788683435,1.173705549935808,-0.9528286627920791
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.32,-0.24683272651753335,-6.170818162938334,-9.37626415925429,7,0.6102550320688976,1.2077682669981797,-0.931350841113163
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.32,-0.24683272651753335,-6.170818162938334,-9.37626415925429,7,0.6102550320688976,1.2077682669981797,-0.931350841113163
4h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,13,16.086674195369845,0.3076923076923077,-0.2493011484639241,-3.240914930031013,-7.1310780231603506,6,0.6291834604716746,1.3747566878792532,-0.9711046312831139
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,20,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,17.23328964613368,0.3333333333333333,-0.2713986369334136,-3.256783643200963,-3.738583448048879,3,0.5962320650064185,1.2022988136091741,-1.0082473622047075
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_close,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,29,34.80476451259584,0.3103448275862069,-0.27819143801820023,-8.067551702527807,-10.211036605284127,4,0.5698415025874154,1.1874759373637975,-0.9377417569400992
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,16.802300109529025,0.2857142857142857,-0.32089088299300667,-4.492472361902093,-3.9213263905248636,4,0.5170250596773779,1.2022988136091741,-0.930166761633879
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,13,18.669397116644824,0.3076923076923077,-0.3305019805871861,-4.296525747633419,-3.738583448048879,3,0.5281509562332695,1.2022988136091741,-1.0117467780077907
4h,n50_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,16.31968085106383,0.2857142857142857,-0.3424108824210529,-4.793752353894741,-7.581561026634975,5,0.5114792790868882,1.2547599790179882,-0.9812792269966693
4h,n50_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,50,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,16.31968085106383,0.2857142857142857,-0.3424108824210529,-4.793752353894741,-7.581561026634975,5,0.5114792790868882,1.2547599790179882,-0.9812792269966693
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,15,18.002464403066814,0.26666666666666666,-0.3688142977556366,-5.532214466334549,-4.479268690109405,4,0.4650425216957785,1.2022988136091741,-0.9401281564337496
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,20,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,15,18.002464403066814,0.26666666666666666,-0.3723047954099229,-5.584571931148844,-4.531626154923698,5,0.46269992088203266,1.2022988136091741,-0.9448879259623219
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,16,19.2026286966046,0.25,-0.4140196272238313,-6.624314035581301,-5.571368259356157,5,0.4206228492450131,1.2022988136091741,-0.952792440834833
4h,n50_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,14.40197152245345,0.25,-0.4660571238231086,-5.592685485877303,-6.4894614573882246,5,0.35868793021274614,1.042669071614213,-0.9689658556355492
4h,n50_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,50,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,14.40197152245345,0.25,-0.4660571238231086,-5.592685485877303,-6.4894614573882246,5,0.35868793021274614,1.042669071614213,-0.9689658556355492
4h,n50_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,11.136928289102201,0.2222222222222222,-0.5501728751315346,-4.951555876183811,-6.901277623919878,5,0.33846984075373787,1.2667240529175008,-1.0692862831455447
4h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,11.136928289102201,0.2222222222222222,-0.5501728751315346,-4.951555876183811,-6.901277623919878,5,0.33846984075373787,1.2667240529175008,-1.0692862831455447
4h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,10.837087912087911,0.2222222222222222,-0.5997496714639295,-5.397747043175366,-4.344801266950221,4,0.1791787776694028,0.5891427335532862,-0.9394332157545627
4h,n50_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,50,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.2,-0.6437489147607823,-6.437489147607823,-5.384543371382677,5,0.15471643092352202,0.5891427335532862,-0.9519718268392994
4h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.2,-0.6489846612422117,-6.489846612422117,-5.436900836196972,4,0.15366003804918732,0.5891427335532862,-0.9585165099410862
4h,n100_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_close,100,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_close,100,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_close,100,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_close,100,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,100,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,100,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,100,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,100,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,100,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.6494474944067641,-2.5977899776270563,-2.14153645638362,3,0.18347426085610016,0.5837263580989345,-1.060505445241997
4h,n50_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,50,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.18181818181818182,-0.6845080651685976,-7.529588716854573,-6.476642940629428,5,0.13531264258236897,0.5891427335532862,-0.9675415759956828
4h,n20_atr14_m2_vz2_cl0.75_cs0.25,base,next_close,20,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,12.001642935377875,0.1,-0.7897893863638503,-7.897893863638504,-6.844948087413359,6,0.043472732826474784,0.3589474567101127,-0.9174268133720686
4h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,10.681559707554834,0.16666666666666666,-0.792769572246979,-4.756617433481874,-3.7134342591077427,4,0.10930501497285518,0.5837263580989345,-1.0680687583161617
4h,n20_atr14_m2_vz2_cl0.7_cs0.3,base,next_close,20,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.201807228915662,0.09090909090909091,-0.817272130262296,-8.989993432885255,-7.937047656660109,6,0.03839445140888556,0.3589474567101127,-0.9348940889595367
4h,n50_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,50,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,12.461819658813974,0.14285714285714285,-0.8280513625591901,-5.796359537914331,-4.7531763635402005,5,0.09149192779108015,0.5837263580989345,-1.063347649335544
4h,n20_atr14_m2_vz2_cl0.8_cs0.2,base,next_close,20,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,11.488859764089122,0.125,-0.8327756431171717,-6.662205144937373,-5.568520364213057,5,0.0511237224249886,0.3589474567101127,-1.0030218002353553
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,20,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,14.40197152245345,0.08333333333333333,-0.8367596134836651,-10.041115361803982,-8.988169585578836,7,0.034513970057095986,0.3589474567101127,-0.945460256228554
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,20,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,13,15.602135815991238,0.07692307692307693,-0.854391795620105,-11.107093343061365,-10.054147566836217,7,0.03130526595695235,0.3589474567101127,-0.9555033999809565
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,20,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,12.924967234600262,0.1111111111111111,-0.8559692615814904,-7.703723354233414,-6.610038573509099,5,0.044519671598511806,0.3589474567101127,-1.0078338513679408
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,20,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,13,15.602135815991238,0.07692307692307693,-0.856401148542364,-11.133214931050732,-10.080269154825585,7,0.03123410935198686,0.3589474567101127,-0.9576801989800705
4h,n20_atr14_m2_vz1_cl0.7_cs0.3,base,next_close,20,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,16.802300109529025,0.07142857142857142,-0.8713709223077225,-12.199192912308115,-11.146247136082968,7,0.028582851135798743,0.3589474567101127,-0.9660107976167868
4h,n20_atr14_m2_vz1_cl0.8_cs0.2,base,next_close,20,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,14.361074705111402,0.1,-0.8769701335490796,-8.769701335490796,-7.6760165547664805,5,0.039320984395497895,0.3589474567101127,-1.0142943102445454
4h,n50_atr14_m2_vz2_cl0.75_cs0.25,base,next_close,50,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.224725274725275,0.0,-0.9221415559846347,-5.532849335907808,-4.479903559682662,6,0.0,0.0,-0.9221415559846347
4h,n50_atr14_m2_vz2_cl0.7_cs0.3,base,next_close,50,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,8.428846153846154,0.0,-0.9464212721649369,-6.624948905154558,-5.5720031289294125,7,0.0,0.0,-0.9464212721649369
4h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,8.401150054764512,0.0,-0.9482185210004914,-6.63752964700344,-5.584583870778295,7,0.0,0.0,-0.9482185210004914
4h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.0,-0.9662036520312739,-7.729629216250191,-6.676683440025045,8,0.0,0.0,-0.9662036520312739
4h,n50_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,50,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.0,-0.9664018034659695,-7.731214427727756,-6.67826865150261,8,0.0,0.0,-0.9664018034659695
4h,n50_atr14_m2_vz1_cl0.7_cs0.3,base,next_close,50,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,10.801478641840088,0.0,-0.9803682218860563,-8.823313996974507,-7.77036822074936,9,0.0,0.0,-0.9803682218860563
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,100,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,100,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,100,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,base,next_close,100,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,base,next_close,100,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,base,next_close,100,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,base,next_close,100,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,base,next_close,100,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,base,next_close,100,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.0707682281918098,-2.1415364563836197,-1.0622291709333311,2,0.0,0.0,-1.0707682281918098
4h,n50_atr14_m2_vz2_cl0.8_cs0.2,base,next_close,50,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,13.527777777777779,0.0,-1.0742901543016694,-4.297160617206678,-3.2176294950521807,4,0.0,0.0,-1.0742901543016694
4h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,16.7545871559633,0.0,-1.0803681856604619,-5.40184092830231,-4.322309806147814,5,0.0,0.0,-1.0803681856604619
4h,n50_atr14_m2_vz1_cl0.8_cs0.2,base,next_close,50,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,8.61664482306684,0.0,-1.0825876181711043,-6.495525709026626,-5.40184092830231,6,0.0,0.0,-1.0825876181711043
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_open,100,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_open,100,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_open,100,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,base,next_open,100,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,base,next_open,100,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,base,next_open,100,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
