event_definition,dislocation_definition,entry_mode,exit_model,friction_case,symbol,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_5,rel_btc_le_2%,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,0.6649000561594698,0.6649000561594698,1.0,0.006649000561594698,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,ETHUSDT,12,1.8933045356371492,-0.1836253849452305,-0.2835112498229269,0.4166666666666667,-0.022035046193427662,-0.055061163811459486,-0.3223435281652397,0.7819860184231295,,,0.42857142857142855,0.0
breadth_down_1pct_ge_6,rel_basket_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,4,0.6311015118790497,0.07757868066240818,0.6662228983733748,0.75,0.0031031472264963274,-0.023517552545433952,0.09406477763525678,1.1319502622775608,6.4359496190856,1.0,0.5,1.0
breadth_down_1pct_ge_6,rel_btc_le_2%,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,0.6649000561594698,0.6649000561594698,1.0,0.006649000561594698,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,ETHUSDT,10,1.5777537796976242,-0.7831066804980938,-0.5116004011085756,0.3,-0.07831066804980939,-0.09083970322336721,-1.7074190674913732,0.22519697069771327,,,0.3333333333333333,0.0
breadth_down_2pct_ge_4,rel_basket_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,2,0.31555075593952486,0.6662228983733748,0.6662228983733748,1.0,0.013324457967467496,0.0,503.62990488994325,inf,0.5009927925151888,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_btc_le_2%,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,0.6649000561594698,0.6649000561594698,1.0,0.006649000561594698,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,ETHUSDT,3,0.4733261339092873,0.08312260610280382,0.28158008296718334,0.6666666666666666,0.0024936781830841147,-0.006971123208182417,0.204984252347354,1.3577154080646772,2.6663426767328056,1.0,0.6666666666666666,1.0
breadth_down_2pct_ge_4,bottom_1_performer,next_open,scaled_exit_6_12,base,ETHUSDT,6,0.9466522678185746,0.4607886080641982,0.6662228983733748,0.8333333333333334,0.027647316483851894,-0.028341781593318384,0.6376450872533915,1.9754967729470398,0.9704145125464413,1.0,0.8,1.0
breadth_down_2pct_ge_5,rel_basket_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,2,0.31555075593952486,0.6662228983733748,0.6662228983733748,1.0,0.013324457967467496,0.0,503.62990488994325,inf,0.5009927925151888,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_btc_le_2%,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,0.6649000561594698,0.6649000561594698,1.0,0.006649000561594698,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,ETHUSDT,2,0.31555075593952486,0.4732400695633266,0.4732400695633266,1.0,0.009464801391266531,0.0,2.4691646804740492,inf,0.7024976316703211,1.0,1.0,1.0
breadth_down_2pct_ge_5,bottom_1_performer,next_open,scaled_exit_6_12,base,ETHUSDT,5,0.7888768898488121,0.14986833481660736,0.6649000561594698,0.8,0.0074934167408303685,-0.028341781593318384,0.1875834974033541,1.2643946964363366,2.6282989747113636,1.0,0.8,1.0
btc_return_le_2%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,-0.1511284278580193,-0.1511284278580193,0.0,-0.001511284278580193,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,5,0.7888768898488121,2.534315208110418,0.5763517081273117,0.6,0.1267157604055209,-0.016527413685424354,1.3489933662148759,8.024662237727847,0.5150280672049142,1.0,1.0,1.0
btc_return_le_2%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,5,0.7888768898488121,2.534315208110418,0.5763517081273117,0.6,0.1267157604055209,-0.016527413685424354,1.3489933662148759,8.024662237727847,0.5150280672049142,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,ETHUSDT,2,0.31555075593952486,0.2126116401346462,0.2126116401346462,0.5,0.004252232802692924,0.0,0.5845153142131522,3.8136551560555976,1.355409580967228,1.0,0.5,1.0
breadth_down_2pct_ge_6,bottom_1_performer,next_open,scaled_exit_6_12,base,ETHUSDT,2,0.31555075593952486,-0.43234210281544794,-0.43234210281544794,0.5,-0.00864684205630896,-0.028341781593318384,-0.18000483490222666,0.6949083095627459,,,0.5,0.0
btc_return_le_3%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,8.178958685148077,8.178958685148077,1.0,0.08178958685148077,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,ETHUSDT,1,0.15777537796976243,8.178958685148077,8.178958685148077,1.0,0.08178958685148077,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,LINKUSDT,74,11.675377969762419,0.6183264026627017,0.4514288701796843,0.6216216216216216,0.4575615379703992,-0.3762155155284185,1.0576257735605235,1.6626496866119371,0.3659924043692793,1.0,0.8,1.0
basket_return_le_1%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,LINKUSDT,252,39.75939524838013,-0.04429799468570865,0.06266075185205841,0.5198412698412699,-0.11163094660798581,-0.5517938663244666,-0.22665446495659142,0.9492840778302912,,,0.5,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,LINKUSDT,217,34.237257019438445,-0.05808570925281835,0.06546257492827343,0.5253456221198156,-0.12604598907861583,-0.5005499234610554,-0.2633466644836307,0.9356970396477773,,,0.4166666666666667,0.0
basket_return_le_1%,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,LINKUSDT,99,15.619762419006479,-0.1815551441898152,0.026793538022087466,0.5151515151515151,-0.17973959274791704,-0.4175997395877365,-0.4242272699494243,0.8315792517701124,,,0.4166666666666667,0.0
basket_return_le_2%,rel_btc_le_1%,next_open,scaled_exit_6_12,base,LINKUSDT,31,4.891036717062635,1.2420268796600116,0.2610412426216758,0.5806451612903226,0.38502833269460357,-0.2159432453643753,0.9993709779729181,2.072803526370719,0.742636639979282,1.0,0.6666666666666666,1.0
basket_return_le_2%,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,LINKUSDT,34,5.364362850971922,0.7008640604204661,0.10466688630527637,0.5294117647058824,0.23829378054295847,-0.2159432453643753,0.6247319696335568,1.572459282214562,0.6930476994206155,1.0,0.8,1.0
basket_return_le_2%,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,LINKUSDT,34,5.364362850971922,0.7008640604204661,0.10466688630527637,0.5294117647058824,0.23829378054295847,-0.2159432453643753,0.6247319696335568,1.572459282214562,0.6930476994206155,1.0,0.8,1.0
basket_return_le_2%,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,LINKUSDT,27,4.259935205183585,0.4583745938356104,0.1825402345884653,0.5555555555555556,0.1237611403356148,-0.2159432453643753,0.33775382475262894,1.3419808413189849,1.3344168932484646,1.0,0.5,1.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_open,scaled_exit_6_12,base,LINKUSDT,82,12.937580993520518,0.5217330979359016,0.4514288701796843,0.6097560975609756,0.42782114030743934,-0.3762155155284185,0.9808267138095329,1.5540242913426239,0.411275170869749,1.0,0.8,1.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,LINKUSDT,324,51.11922246220303,-0.17316941370447908,-0.05541018546313163,0.4783950617283951,-0.5610689004025122,-0.8630556594846225,-1.092135988638454,0.8080638251230616,,,0.3333333333333333,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,LINKUSDT,268,42.28380129589633,-0.16270499606163602,-0.03195170844086985,0.48880597014925375,-0.43604938944518457,-0.7563329027511203,-0.8805561160977151,0.8232430327590923,,,0.3333333333333333,0.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,LINKUSDT,121,19.090820734341253,-0.20882803201580594,-0.02857484508748447,0.48760330578512395,-0.2526819187391252,-0.5072179759677148,-0.5841834273120792,0.7994196459305022,,,0.5,0.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_open,scaled_exit_6_12,base,LINKUSDT,74,11.675377969762419,0.6183264026627017,0.4514288701796843,0.6216216216216216,0.4575615379703992,-0.3762155155284185,1.0576257735605235,1.6626496866119371,0.3659924043692793,1.0,0.8,1.0
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_open,scaled_exit_6_12,base,LINKUSDT,252,39.75939524838013,-0.04429799468570865,0.06266075185205841,0.5198412698412699,-0.11163094660798581,-0.5517938663244666,-0.22665446495659142,0.9492840778302912,,,0.5,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_open,scaled_exit_6_12,base,LINKUSDT,217,34.237257019438445,-0.05808570925281835,0.06546257492827343,0.5253456221198156,-0.12604598907861583,-0.5005499234610554,-0.2633466644836307,0.9356970396477773,,,0.4166666666666667,0.0
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,next_open,scaled_exit_6_12,base,LINKUSDT,99,15.619762419006479,-0.1815551441898152,0.026793538022087466,0.5151515151515151,-0.17973959274791704,-0.4175997395877365,-0.4242272699494243,0.8315792517701124,,,0.4166666666666667,0.0
