event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
breadth_down_2pct_ge_5,bottom_2_performer,scaled_exit_6_12,base,76,1.130295208988201,0.4961757111467536,0.8590243588310328,76,1.2477287346882355,0.3644516319184688,0.9482738383630589,0.11743352570003451,0.08924947953202611
breadth_down_2pct_ge_5,bottom_2_performer,scaled_exit_6_12,stress,76,0.9491354430822827,0.3156497481541166,0.7213429367425349,76,1.0664515938853785,0.1840573272417258,0.8105032113528876,0.11731615080309576,0.0891602746103527
breadth_down_2pct_ge_5,bottom_3_performer,fixed_horizon_12,base,114,1.1012816503032237,0.6723206145487626,1.255461081345675,114,1.3970887118013853,0.24264489120671365,1.5926811314535791,0.2958070614981616,0.3372200501079041
breadth_down_2pct_ge_5,bottom_3_performer,fixed_horizon_12,stress,114,0.9201508834709542,0.49161859459318397,1.0489720071568878,114,1.2156622855894785,0.062372332458598,1.3858550055720054,0.29551140211852434,0.3368829984151176
breadth_down_2pct_ge_5,bottom_3_performer,fixed_horizon_6,base,114,0.7503691929515891,0.3544179716089691,0.8554208799648116,114,1.0360335502845006,0.2238933513628494,1.1810782473243309,0.2856643573329115,0.3256573673595192
breadth_down_2pct_ge_5,bottom_3_performer,fixed_horizon_6,stress,114,0.569589163383406,0.17403369558322462,0.649331646257083,114,0.854967998977093,0.04363953479284324,0.9746635188338859,0.28537883559368693,0.32533187257680296
breadth_down_2pct_ge_5,bottom_3_performer,scaled_exit_6_12,base,114,0.9258254216274066,0.3707900836528966,1.0554409806552434,114,1.216561131042943,0.1825760733004939,1.386879689388955,0.2907357094155364,0.3314387087337116
breadth_down_2pct_ge_5,bottom_3_performer,scaled_exit_6_12,stress,114,0.7448700234271802,0.19038944368890326,0.8491518267069855,114,1.0353151422832858,0.0023635533808925814,1.1802592622029457,0.2904451188561056,0.3311074354959602
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,26,2.7687732834971635,0.53139171449327,0.7198810537092626,26,1.7179621134959657,0.2933218515575842,0.4466701495089511,-1.0508111700011977,-0.27321090420031147
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,26,2.585975857527937,0.3508305530789003,0.6723537229572636,26,1.5362149740786126,0.11299864114962437,0.39941589326043925,-1.0497608834493244,-0.27293782969682434
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,26,1.7802477407598702,0.3346248789786311,0.4628644125975662,26,0.727519877840036,0.4837923601828687,0.1891551682384094,-1.0527278629198342,-0.27370924435915683
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,26,1.5984383468113879,0.1542603861638005,0.41559397017096084,26,0.5467626861794304,0.30327877435881073,0.1421582984066519,-1.0516756606319575,-0.27343567176430894
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,26,2.274510512128517,0.3411009821567857,0.5913727331534144,26,1.2227409956680009,0.5749960958155909,0.3179126588736802,-1.0517695164605163,-0.27346007427973423
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,26,2.092207102169662,0.160730016471979,0.5439738465641122,26,1.0414888301290215,0.39439135178940715,0.2707870958335456,-1.0507182720406407,-0.2731867507305666
breadth_down_2pct_ge_5,rel_basket_le_1%,fixed_horizon_12,base,21,6.139586827822577,3.023683359427145,1.289313233842741,21,4.790219284372213,1.5720847580302253,1.005946049718165,-1.3493675434503638,-0.2833671841245762
breadth_down_2pct_ge_5,rel_basket_le_1%,fixed_horizon_12,stress,21,5.953420271189789,2.840631150645994,1.2502182569498559,21,4.6054014216102965,1.3904834231389707,0.9671342985381624,-1.3480188495794927,-0.28308395841169354
breadth_down_2pct_ge_5,rel_basket_le_1%,fixed_horizon_6,base,21,5.135149873031717,2.4638086668705617,1.0783814733366606,21,3.777699826099526,1.2752121975744404,0.7933169634809004,-1.3574500469321915,-0.28506450985576015
breadth_down_2pct_ge_5,rel_basket_le_1%,fixed_horizon_6,stress,21,4.949987251887945,2.2813160532641867,1.0394973228964686,21,3.5938939772949063,1.0939075870298343,0.7547177352319303,-1.356093274593039,-0.28477958766453826
breadth_down_2pct_ge_5,rel_basket_le_1%,scaled_exit_6_12,base,21,5.637368350427146,2.87312739914263,1.1838473535897007,21,4.28395955523587,1.4505130418890813,0.8996315065995327,-1.3534087951912763,-0.284215846990168
breadth_down_2pct_ge_5,rel_basket_le_1%,scaled_exit_6_12,stress,21,5.451703761538868,2.6902256711566035,1.1448577899231622,21,4.099647699452602,1.2690332180192154,0.8609260168850463,-1.352056062086266,-0.2839317730381159
breadth_down_2pct_ge_5,rel_basket_le_2%,fixed_horizon_12,base,10,10.237369255319846,6.1215941090864066,1.0237369255319846,10,5.909005755068963,2.2971555511944763,0.5909005755068963,-4.328363500250883,-0.43283635002508825
breadth_down_2pct_ge_5,rel_basket_le_2%,fixed_horizon_12,stress,10,10.047106962080003,5.935445536189481,1.0047106962080001,10,5.723069664391197,2.114829507502119,0.5723069664391197,-4.324037297688806,-0.4324037297688804
breadth_down_2pct_ge_5,rel_basket_le_2%,fixed_horizon_6,base,10,7.981433217543585,9.170649033575021,0.7981433217543585,10,3.6437029377521455,2.0115825806518073,0.3643702937752145,-4.337730279791439,-0.433773027979144
breadth_down_2pct_ge_5,rel_basket_le_2%,fixed_horizon_6,stress,10,7.7934257340640345,8.981452927996164,0.7793425734064034,10,3.460031018937844,1.8295419673575002,0.3460031018937844,-4.3333947151261905,-0.43333947151261903
breadth_down_2pct_ge_5,rel_basket_le_2%,scaled_exit_6_12,base,10,9.109401236431717,7.646121571330713,0.9109401236431717,10,4.776354346410554,1.6146937631077738,0.4776354346410554,-4.333046890021163,-0.4333046890021163
breadth_down_2pct_ge_5,rel_basket_le_2%,scaled_exit_6_12,stress,10,8.920266348072017,7.458449232092823,0.8920266348072017,10,4.5915503416645205,1.4330498404840288,0.4591550341664521,-4.328716006407497,-0.4328716006407496
breadth_down_2pct_ge_5,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
breadth_down_2pct_ge_5,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
breadth_down_2pct_ge_5,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
breadth_down_2pct_ge_5,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
breadth_down_2pct_ge_5,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
breadth_down_2pct_ge_5,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,188,0.5548786159452077,0.35456728685178357,1.0431717979769903,188,0.9507547649778068,0.23936130790549684,1.787418958158277,0.39587614903259905,0.7442471601812866
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,188,0.3742939793552398,0.17418286158535262,0.7036726811878508,188,0.7697744498802218,0.05909203110135334,1.447175965774817,0.39548047052498203,0.7435032845869664
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,188,0.3171511382725973,0.37024354242078067,0.5962441399524829,188,0.7047979637787403,0.19552829574002398,1.3250201719040318,0.387646825506143,0.7287760319515488
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,188,0.13680411047470922,0.1898434487251512,0.25719172769245335,188,0.5240634826882647,0.01530283006438329,0.9852393474539377,0.38725937221355555,0.7280476197614844
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,188,0.43601487710890235,0.26191205321451033,0.8197079689647364,188,0.8277763643782734,0.2569469213397924,1.556219565031154,0.39176148726937104,0.7365115960664177
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,188,0.2555490449149745,0.08162023692351764,0.480432204440152,188,0.6469189662842435,0.07666006770184378,1.2162076566143778,0.391369921369269,0.7357754521742258
breadth_down_2pct_ge_5,rel_btc_le_1%,fixed_horizon_12,base,191,0.9707563423731743,0.8491249927220414,1.854144613932763,191,1.2133643125081162,0.34910615168025855,2.317525836890502,0.24260797013494184,0.463381222957739
breadth_down_2pct_ge_5,rel_btc_le_1%,fixed_horizon_12,stress,191,0.7897560356839927,0.6682462566580051,1.5084340281564261,191,1.0321215189709818,0.1687271848225304,1.9713521012345754,0.24236548328698915,0.46291807307814925
breadth_down_2pct_ge_5,rel_btc_le_1%,fixed_horizon_6,base,191,0.7690487401859563,0.48602307001585304,1.4688830937551764,191,1.0033482427042317,0.37619510768211134,1.9163951435650823,0.23429950251827547,0.4475120498099059
breadth_down_2pct_ge_5,rel_btc_le_1%,fixed_horizon_6,stress,191,0.5882500403963143,0.30550725459566513,1.1235575771569604,191,0.8223153603862441,0.1957890653925755,1.5706223383377265,0.23406531998992974,0.4470647611807661
breadth_down_2pct_ge_5,rel_btc_le_1%,scaled_exit_6_12,base,191,0.8699025412795652,0.6417145240363986,1.6615138538439698,191,1.1083562776061742,0.38074480956487805,2.1169604902277928,0.23845373632660893,0.455446636383823
breadth_down_2pct_ge_5,rel_btc_le_1%,scaled_exit_6_12,stress,191,0.6890030380401537,0.461043094891227,1.3159958026566936,191,0.9272184396786133,0.20033421984487115,1.7709872197861514,0.23821540163845956,0.4549914171294578
breadth_down_2pct_ge_5,rel_btc_le_2%,fixed_horizon_12,base,74,2.5257149845453473,1.28410397315343,1.869029088563557,74,3.151044584283625,1.0011755595905527,2.3317729923698827,0.625329599738278,0.4627439038063257
breadth_down_2pct_ge_5,rel_btc_le_2%,fixed_horizon_12,stress,74,2.3431604955280663,1.1027904752724682,1.7339387666907689,74,2.9678650778628017,0.8201448488709785,2.1962201576184732,0.6247045823347355,0.46228139092770437
breadth_down_2pct_ge_5,rel_btc_le_2%,fixed_horizon_6,base,74,2.1390588303331066,1.1835833219112326,1.582903534446499,74,2.7373211395717623,0.9842645689523335,2.025617643283104,0.5982623092386556,0.4427141088366051
breadth_down_2pct_ge_5,rel_btc_le_2%,fixed_horizon_6,stress,74,1.9568908044317102,1.0023702944965174,1.4480991952794655,74,2.554555150043957,0.8032507607805651,1.8903708110325284,0.5976643456122468,0.44227161575306284
breadth_down_2pct_ge_5,rel_btc_le_2%,scaled_exit_6_12,base,74,2.332386907439227,1.4171418859430431,1.725966311505028,74,2.9441828619276937,0.9894622689918333,2.1786953178264934,0.6117959544884668,0.4527290063214653
breadth_down_2pct_ge_5,rel_btc_le_2%,scaled_exit_6_12,stress,74,2.150025649979888,1.235695416568554,1.5910189809851172,74,2.76121011395338,0.8084432657149799,2.043295484325501,0.6111844639734918,0.45227650334038394
breadth_down_2pct_ge_5,rel_btc_le_3%,fixed_horizon_12,base,24,5.107932405253251,3.278169181057447,1.2259037772607804,24,7.203963505100653,4.601461718419367,1.7289512412241566,2.0960310998474014,0.5030474639633762
breadth_down_2pct_ge_5,rel_btc_le_3%,fixed_horizon_12,stress,24,4.922796987988924,3.0948626135068924,1.181471277117342,24,7.016733103181316,4.416832518986062,1.684015944763516,2.093936115192392,0.502544667646174
breadth_down_2pct_ge_5,rel_btc_le_3%,fixed_horizon_6,base,24,4.086494032958434,2.701136490877223,0.9807585679100242,24,6.114264669407729,2.7724564626807524,1.4674235206578548,2.0277706364492945,0.4866649527478305
breadth_down_2pct_ge_5,rel_btc_le_3%,fixed_horizon_6,stress,24,3.902379544112653,2.518406667932909,0.9365710905870367,24,5.928123422291252,2.5896553553711725,1.4227496213499005,2.025743878178599,0.48617853076286377
breadth_down_2pct_ge_5,rel_btc_le_3%,scaled_exit_6_12,base,24,4.597213219105843,2.935679616960892,1.1033311725854023,24,6.65911408725419,3.955027272247322,1.5981873809410057,2.0619008681483475,0.4948562083556034
breadth_down_2pct_ge_5,rel_btc_le_3%,scaled_exit_6_12,stress,24,4.412588266050788,2.7527153679862963,1.0590211838521892,24,6.472428262736283,3.771044184527393,1.5533827830567082,2.0598399966854952,0.49436159920451894
breadth_down_2pct_ge_5,symbol_zscore_le_-1,fixed_horizon_12,base,287,0.5116655441455836,0.0735190311840351,1.4684801116978252,287,0.724152993299652,0.10406612214583175,2.0783190907700013,0.21248744915406836,0.6098389790721761
breadth_down_2pct_ge_5,symbol_zscore_le_-1,fixed_horizon_12,stress,287,0.3311240990532624,-0.10658448614024416,0.9503261642828631,287,0.5433991668426691,-0.07606792701874796,1.5595556088384603,0.2122750677894067,0.6092294445555972
breadth_down_2pct_ge_5,symbol_zscore_le_-1,fixed_horizon_6,base,287,0.4456557330510975,0.20569159918263583,1.27903195385665,287,0.6538680369499041,0.05677995125660481,1.876601266046225,0.20821230389880663,0.5975693121895751
breadth_down_2pct_ge_5,symbol_zscore_le_-1,fixed_horizon_6,stress,287,0.26518026481442997,0.025455975277615263,0.761067360017414,287,0.4731844603594605,-0.12330683534475625,1.3580394012316515,0.20800419554503052,0.5969720412142374
breadth_down_2pct_ge_5,symbol_zscore_le_-1,scaled_exit_6_12,base,287,0.4786606385983406,0.09568896169964933,1.3737560327772376,287,0.6890105151247782,0.08973773044064445,1.9774601784081134,0.21034987652643755,0.6037041456308758
breadth_down_2pct_ge_5,symbol_zscore_le_-1,scaled_exit_6_12,stress,287,0.2981521819338462,-0.08443671448678067,0.8556967621501387,287,0.5082918136010649,-0.0903819974856955,1.4587975050350561,0.21013963166721872,0.6031007428849174
breadth_down_2pct_ge_5,symbol_zscore_le_-2,fixed_horizon_12,base,269,0.4396361709817217,0.007289428304204716,1.1826212999408314,269,0.7351467029068646,0.09992560140165371,1.9775446308194655,0.29551053192514287,0.7949233308786341
breadth_down_2pct_ge_5,symbol_zscore_le_-2,fixed_horizon_12,stress,269,0.2591667193018548,-0.17274789248235653,0.6971584749219893,269,0.5543818882288907,-0.08020430930934616,1.491287279335716,0.29521516892703586,0.7941288044137266
breadth_down_2pct_ge_5,symbol_zscore_le_-2,fixed_horizon_6,base,269,0.3961503039344496,0.19507182013961627,1.0656443175836694,269,0.6877498056115326,0.06165672078698677,1.850046977095023,0.29159950167708304,0.7844026595113536
breadth_down_2pct_ge_5,symbol_zscore_le_-2,fixed_horizon_6,stress,269,0.21572431641128245,0.014846810711670735,0.5802984111463498,269,0.5070323641679215,-0.11843494014915454,1.3639170596117087,0.2913080477566391,0.7836186484653589
breadth_down_2pct_ge_5,symbol_zscore_le_-2,scaled_exit_6_12,base,269,0.41789323745808565,0.06301726315602005,1.1241328087622504,269,0.7114482542591986,0.09047278330701855,1.913795803957244,0.2935550168011129,0.7896629951949936
breadth_down_2pct_ge_5,symbol_zscore_le_-2,scaled_exit_6_12,stress,269,0.23744551785656867,-0.11707575764322672,0.6387284430341698,269,0.530707126198406,-0.08964767930521131,1.4276021694737122,0.29326160834183734,0.7888737264395425
breadth_down_2pct_ge_6,bottom_1_performer,fixed_horizon_12,base,26,2.310210448290388,1.1212632697522065,0.600654716555501,26,2.7442883876249677,0.5693958743325146,0.7135149807824916,0.4340779393345797,0.11286026422699069
breadth_down_2pct_ge_6,bottom_1_performer,fixed_horizon_12,stress,26,2.127871356218589,0.9401125312763315,0.5532465526168332,26,2.561515434327516,0.388796727731915,0.6659940129251543,0.433644078108927,0.11274746030832106
breadth_down_2pct_ge_6,bottom_1_performer,fixed_horizon_6,base,26,1.679729269973572,0.5966530047898178,0.4367296101931287,26,2.112484826106679,0.41546191640645885,0.5492460547877365,0.4327555561331069,0.11251644459460775
breadth_down_2pct_ge_6,bottom_1_performer,fixed_horizon_6,stress,26,1.4980203443119668,0.41602661466690233,0.3894852895211114,26,1.9303433609424197,0.23501662691215913,0.5018892738450291,0.4323230166304528,0.11240398432391774
breadth_down_2pct_ge_6,bottom_1_performer,scaled_exit_6_12,base,26,1.99496985913198,0.7309053574149705,0.5186921633743148,26,2.428386606865823,0.5534613979986747,0.6313805177851141,0.4334167477338431,0.11268835441079927
breadth_down_2pct_ge_6,bottom_1_performer,scaled_exit_6_12,stress,26,1.8129458502652782,0.5501447819649997,0.4713659210689723,26,2.2459293976349683,0.3728781779190966,0.5839416433850918,0.43298354736969014,0.11257572231611951
breadth_down_2pct_ge_6,bottom_2_performer,fixed_horizon_12,base,52,1.9742742649811407,0.8152745407904252,1.0266226177901931,52,2.0848371327364257,0.2933218515575842,1.0841153090229412,0.11056286775528501,0.05749269123274803
breadth_down_2pct_ge_6,bottom_2_performer,fixed_horizon_12,stress,52,1.7922709413763012,0.6344296382784377,0.9319808895156766,52,1.9027233014624116,0.11299864114962437,0.9894161167604539,0.11045236008611048,0.05743522724477734
breadth_down_2pct_ge_6,bottom_2_performer,fixed_horizon_6,base,52,1.4590119056421127,0.5850092681774632,0.7586861909338986,52,1.5718383635719975,0.5501377018576692,0.8173559490574387,0.11282645792988477,0.05866975812354014
breadth_down_2pct_ge_6,bottom_2_performer,fixed_horizon_6,stress,52,1.277523587151556,0.4043945159780283,0.6643122653188092,52,1.3902372749521896,0.3695578038148951,0.7229233829751387,0.11271368780063362,0.05861111765632954
breadth_down_2pct_ge_6,bottom_2_performer,scaled_exit_6_12,base,52,1.7166430853116266,0.6196616450106684,0.8926544043620458,52,1.8283377481542111,0.5078329607616472,0.9507356290401898,0.11169466284258456,0.05808122467814403
breadth_down_2pct_ge_6,bottom_2_performer,scaled_exit_6_12,stress,52,1.534897264263929,0.43901225773460456,0.798146577417243,52,1.6464802882073009,0.3272953463393004,0.8561697498677965,0.11158302394337194,0.05802317245055344
breadth_down_2pct_ge_6,bottom_3_performer,fixed_horizon_12,base,78,1.5586908806642463,0.9160116045887758,1.215778886918112,78,1.9303879393193244,0.24513349853888758,1.505702592669073,0.37169705865507807,0.28992370575096094
