event_definition,dislocation_definition,entry_mode,exit_model,friction_case,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,1717,270.9003239740821,-0.09128672201680843,-0.0823983872331379,0.46825859056493885,-1.5673930170286008,-3.3361701266086667,-1.7054814002350371,0.855233447914593,,,0.5,0.0
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,655,103.34287257019439,0.005569047259517886,-0.036895060822814615,0.48396946564885496,0.036477259549842156,-1.2889250780847883,0.04810303189718234,1.0079903207716543,7.228185261980464,5.421244988519232,0.4166666666666667,0.375
breadth_down_1pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,base,259,40.863822894168464,0.07627949249466628,-0.023917147244398796,0.49034749034749037,0.19756388556118568,-0.45801644192836827,0.4275128941992393,1.117874932384108,0.937722002924077,1.6806568832251858,0.6666666666666666,0.5
breadth_down_1pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,base,518,81.72764578833693,0.016548840582860203,-0.047985878626763886,0.47297297297297297,0.08572299421921586,-0.8398063303553549,0.1446871443137037,1.024652314161673,3.7203906547742696,4.172293039776193,0.6666666666666666,0.375
breadth_down_1pct_ge_5,bottom_3_performer,next_close,fixed_horizon_6,base,777,122.59146868250541,0.025514132232109084,-0.04458410361213076,0.4800514800514801,0.1982448074434876,-1.2750109147847621,0.2751501012658253,1.038897426600525,1.9859865476123795,2.534567287073048,0.6666666666666666,0.625
breadth_down_1pct_ge_6,rel_btc_le_1%,next_close,fixed_horizon_6,base,372,58.692440604751624,0.5367087863786586,0.2473985474291807,0.5618279569892473,1.99655668532861,-1.001809032624683,2.645230817688421,1.7927327929626413,0.51554110255046,0.3157189773551793,0.6363636363636364,0.875
breadth_down_1pct_ge_6,rel_btc_le_2%,next_close,fixed_horizon_6,base,83,13.095356371490281,2.6180954098975056,0.9648081921414555,0.7349397590361446,2.1730191902149296,-0.30996867120451277,3.5562382562420374,5.09483359282356,0.6401559275651455,0.26441568790743813,1.0,0.875
breadth_down_1pct_ge_6,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,1538,242.6585313174946,-0.013945053609663242,-0.01372428534910146,0.49349804941482445,-0.21447492451662065,-2.0841049174809116,-0.23547647931836546,0.977146653671065,,,0.5833333333333334,0.375
breadth_down_1pct_ge_6,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,1356,213.94341252699783,-0.01079582873159521,-0.020877165366692752,0.4896755162241888,-0.14639143760043105,-1.9500818655945817,-0.1669893283386647,0.9819202000140876,,,0.5,0.375
breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,537,84.72537796976242,0.10283042405116827,0.02483724735965705,0.5065176908752328,0.5521993771547736,-1.361417905046324,0.7482207028092253,1.1527171574473685,0.4688202732575123,0.48280969475409685,0.5833333333333334,0.75
breadth_down_1pct_ge_6,bottom_1_performer,next_close,fixed_horizon_6,base,197,31.0817494600432,0.19011684016200422,0.04972126170440746,0.5126903553299492,0.3745301751191483,-0.2279416987791492,0.842855495000867,1.3150633672550454,0.5324851057346566,0.8032450910890376,0.75,0.625
breadth_down_1pct_ge_6,bottom_2_performer,next_close,fixed_horizon_6,base,394,62.1634989200864,0.11535087575619092,-0.00613929612554902,0.48984771573604063,0.4544824504793922,-0.563747037904091,0.8056739702672298,1.1814926631938398,0.42467114708984577,0.6826585003254467,0.75,0.625
breadth_down_1pct_ge_6,bottom_3_performer,next_close,fixed_horizon_6,base,591,93.2452483801296,0.12250203271007608,-0.004466875721473794,0.4957698815566836,0.7239870133165497,-0.8024257131380719,1.0538808019522032,1.1967426207413612,0.30369065321760413,0.7536071335781014,0.75,0.625
breadth_down_2pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,base,207,32.65950323974082,0.9650604815592742,0.381286210827172,0.5845410628019324,1.9976751968276973,-0.5501514635921501,2.898224652973956,2.3605490211777576,0.570873089037539,0.24758336094553168,0.6363636363636364,1.0
breadth_down_2pct_ge_4,rel_btc_le_2%,next_close,fixed_horizon_6,base,77,12.148704103671706,2.6457426948705445,0.9648081921414555,0.7402597402597403,2.0372218750503195,-0.30996867120451277,3.3684082449671995,5.0054538485552,0.6055952001420667,0.26705994638816233,1.0,0.875
breadth_down_2pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,327,51.59254859611231,0.6236201265244669,0.11648929244577841,0.5443425076452599,2.0392378137350065,-0.5971856272309255,2.8409441276707845,1.9809585523974023,0.43547431438536194,0.2465436527946774,0.6666666666666666,1.0
breadth_down_2pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,308,48.594816414686825,0.6511007719897901,0.1253117422099904,0.5487012987012987,2.0053903777285536,-0.5971856272309255,2.8479633932483255,2.0618148413102144,0.4345639729797264,0.2058769653944271,0.6666666666666666,1.0
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,208,32.817278617710585,0.6649070738723307,0.1910878482547585,0.5721153846153846,1.383006713654448,-0.5601652628118674,2.112081122463283,2.004204851384737,0.6336965945161424,0.2448705843630468,0.75,1.0
breadth_down_2pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,base,43,6.784341252699784,1.4319576809935115,0.4251246594631742,0.627906976744186,0.6157418028272099,-0.039240118178654915,1.7007726957536207,5.206706557438757,0.6548195296681877,0.6027991533421063,0.75,1.0
breadth_down_2pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,base,86,13.568682505399568,0.9486065075383326,0.33051639441448405,0.5581395348837209,0.815801596482966,-0.1514611007871961,1.8029797999200534,2.5375918312814263,0.6233645596387087,0.39051627894295876,0.5833333333333334,0.875
breadth_down_2pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,base,129,20.35302375809935,0.9709309648249589,0.2527148825860826,0.5581395348837209,1.252500944624197,-0.27523863891958417,2.199913335491738,2.486316864938995,0.6245997201660237,0.48895680062941277,0.6666666666666666,0.625
breadth_down_2pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,base,191,30.135097192224624,1.0033482427042317,0.37619510768211134,0.581151832460733,1.9163951435650823,-0.5319862709284862,2.7856007506677614,2.3331266235676456,0.591933638882866,0.25992700396940555,0.7,1.0
breadth_down_2pct_ge_5,rel_btc_le_2%,next_close,fixed_horizon_6,base,74,11.675377969762419,2.7373211395717623,0.9842645689523335,0.7432432432432432,2.025617643283104,-0.30996867120451277,3.356437216936901,5.022752484714842,0.60906449607897,0.2710936829788436,1.0,0.875
breadth_down_2pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,287,45.281533477321815,0.6538680369499041,0.05677995125660481,0.5226480836236934,1.876601266046225,-0.5693917617860251,2.6207532343466364,1.9256422048239497,0.4671932205462254,0.265912331518567,0.7,1.0
breadth_down_2pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,269,42.441576673866095,0.6877498056115326,0.06165672078698677,0.5278810408921933,1.850046977095023,-0.5693917617860251,2.6341457346847332,2.007007416605296,0.46494501000833616,0.22113706783279766,0.7,1.0
breadth_down_2pct_ge_5,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,188,29.661771058315335,0.7047979637787403,0.19552829574002398,0.5638297872340425,1.3250201719040318,-0.5428768815930337,2.026499353374563,1.9852237903683887,0.6581890418530771,0.2621546363316129,0.8,1.0
breadth_down_2pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,base,38,5.995464362850972,1.5194378974665552,0.3357981581004111,0.5789473684210527,0.577386401037291,-0.039240118178654915,1.594826838305855,4.944665033731899,0.6908837301215213,0.6428427076820119,0.7,1.0
breadth_down_2pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,base,76,11.990928725701943,1.0271694064264203,0.33051639441448405,0.5394736842105263,0.7806487488840794,-0.13721736840593918,1.729140856901428,2.5315871983037486,0.6436973658430951,0.4145982258598687,0.7,0.75
breadth_down_2pct_ge_5,bottom_3_performer,next_close,fixed_horizon_6,base,114,17.986393088552916,1.0360335502845006,0.2238933513628494,0.5350877192982456,1.1810782473243309,-0.26099490653832724,2.0785562268739963,2.443534152292928,0.648965693084465,0.5258935004711607,0.7,0.625
breadth_down_2pct_ge_6,rel_btc_le_1%,next_close,fixed_horizon_6,base,142,22.404103671706263,1.3807378812734974,0.47950580505116364,0.6338028169014085,1.9606477914083662,-0.4431809334862896,2.952245312803658,3.06067322476232,0.5552394096938221,0.2628373015398737,0.7777777777777778,1.0
